part_ctx ;pb_source_variance(get_unsigned_bits) ;rd_ratio(sub1) ;rd_ratio(sub2) ;rd_ratio(sub3) ;rd_ratio(sub4) ;rd_ratio(sub5) ;rd_ratio(sub6) ;rd_ratio(sub7) ;rd_ratio(sub8) ;var_ratio(horz4)(sub1) ;var_ratio(horz4)(sub2) ;var_ratio(horz4)(sub3) ;var_ratio(horz4)(sub4) ;var_ratio(vert4)(sub1) ;var_ratio(vert4)(sub2) ;var_ratio(vert4)(sub3) ;var_ratio(vert4)(sub4) ;
1.000000;6.000000;0.441622;0.554922;0.518159;1.000000;0.216750;0.223503;0.285047;1.000000;0.239130;0.326087;1.304348;0.760870;0.934783;0.326087;0.586957;1.565217;6
1.000000;7.000000;0.452319;0.544051;0.524914;1.000000;0.241099;0.238337;0.282379;0.262815;0.515152;1.106061;0.696970;0.515152;2.121212;1.075758;0.318182;0.303030;6
2.000000;5.000000;0.498085;1.000000;0.492768;0.503212;0.214390;0.270314;0.296376;0.241692;1.000000;0.718750;0.375000;0.281250;0.656250;0.312500;1.062500;1.593750;6
3.000000;9.000000;0.600802;1.000000;0.402241;1.000000;0.201596;0.346047;0.193787;0.293505;0.472892;1.051205;0.686747;0.240964;0.557229;1.430723;0.623494;1.150602;6
3.000000;10.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2.308285;0.759152;0.414258;0.175337;0.662813;0.884393;0.705202;1.468208;12
0.000000;10.000000;0.478672;1.000000;0.521381;1.000000;0.252325;0.231855;0.274235;1.000000;1.061303;0.998084;1.053640;0.712644;1.651341;0.385057;0.860153;0.710728;6
2.000000;10.000000;0.479337;1.000000;0.470365;0.526417;0.231033;0.242754;0.242596;0.297537;0.717305;0.606341;1.350066;0.914135;0.470277;0.114927;0.837516;1.225892;6
6.000000;10.000000;0.467967;1.000000;0.448922;0.549465;0.225146;0.230943;0.223676;1.000000;0.542902;0.614665;0.254290;0.391576;0.948518;0.914197;0.914197;1.117005;6
3.000000;9.000000;1.000000;1.000000;1.000000;1.000000;0.251580;0.329758;0.262482;0.274946;1.404810;0.681363;0.801603;0.857715;1.010020;0.703407;1.230461;0.961924;6
2.000000;10.000000;0.496500;0.510656;0.491015;0.504611;0.254658;0.241782;0.250791;1.000000;1.156112;1.019146;1.001473;0.790869;0.197349;0.659794;0.296024;1.206186;6
3.000000;8.000000;0.463042;1.000000;0.431597;1.000000;0.212431;0.251068;0.214990;0.384513;1.366460;1.285714;0.900621;0.347826;0.968944;0.279503;0.968944;0.962733;6
2.000000;10.000000;0.479694;1.000000;0.524110;0.472532;0.252876;0.224046;0.300957;0.248745;0.515679;0.998258;1.296167;1.045296;0.973868;0.738676;0.273519;0.775261;6
3.000000;7.000000;0.498539;1.000000;0.400442;1.000000;0.185585;0.303531;0.208213;0.312019;0.683333;0.850000;1.133333;1.175000;0.900000;0.125000;0.425000;2.166667;6
3.000000;8.000000;0.728068;1.000000;0.454637;1.000000;0.248330;0.292857;0.197691;0.259362;1.237500;0.270833;0.154167;1.300000;0.212500;0.237500;0.912500;1.612500;6
1.000000;9.000000;0.592132;0.403734;0.481046;1.000000;0.265224;0.319584;0.216484;0.221115;0.790191;1.662125;0.106267;0.324251;0.961853;1.122616;0.972752;0.866485;6
3.000000;8.000000;0.568197;1.000000;0.402837;1.000000;0.203925;0.363100;0.201382;0.260456;1.106918;1.132075;0.955975;0.779874;1.509434;0.113208;0.496855;1.169811;6
6.000000;9.000000;0.572528;1.000000;0.558322;1.000000;0.277144;0.293352;0.213501;0.219608;1.546784;0.122807;0.100000;0.172515;1.102339;0.631579;0.897661;1.292398;6
3.000000;9.000000;0.405051;1.000000;0.708707;1.000000;0.217533;0.193766;0.297233;0.312131;0.795122;0.541463;1.492683;0.465854;1.063415;1.931707;0.712195;0.282927;6
3.000000;8.000000;0.548088;1.000000;0.566176;1.000000;0.290770;0.233554;0.265440;0.212012;1.250000;0.891129;0.838710;0.729839;1.479839;0.362903;0.294355;0.298387;6
7.000000;10.000000;0.539414;1.000000;0.506908;0.492286;0.264248;0.258553;0.282029;0.231259;0.431444;0.714808;1.023766;1.707495;0.561243;1.063985;0.658135;0.239488;6
3.000000;8.000000;0.479765;1.000000;0.567651;1.000000;0.258638;0.195710;0.283918;0.264870;0.715447;0.882114;1.390244;0.808943;1.223577;0.934959;0.495935;0.556911;6
1.000000;5.000000;0.513045;0.482467;0.531216;1.000000;0.274847;0.256012;0.264308;0.242217;0.548387;0.677419;0.645161;0.741935;1.064516;0.709677;0.903226;0.645161;6
3.000000;12.000000;0.567694;1.000000;0.521268;1.000000;0.213136;0.299320;0.267659;0.220610;0.780494;1.062248;1.036038;0.884829;0.293347;0.846018;0.877016;0.100000;6
3.000000;8.000000;0.454938;1.000000;0.478014;1.000000;0.214568;0.243186;0.258667;0.285445;0.181250;0.100000;1.318750;1.768750;1.100000;1.012500;0.906250;0.868750;6
3.000000;12.000000;0.510845;1.000000;0.675418;1.000000;0.328267;0.178012;0.337785;0.182801;1.343085;1.132979;0.718528;0.761525;1.355053;0.308511;0.217642;0.173759;6
7.000000;11.000000;0.487105;1.000000;0.556744;1.000000;0.271599;0.164357;0.302910;0.267010;0.899691;1.023148;0.981481;0.907407;1.104938;1.610340;0.676698;0.393519;6
6.000000;9.000000;0.401145;0.602359;0.624415;1.000000;0.211697;0.192049;0.385390;0.227591;0.107639;0.194444;0.118056;2.836806;2.437500;1.447917;0.100000;0.100000;6
3.000000;10.000000;0.536971;1.000000;0.470011;1.000000;0.262400;0.282972;0.170212;0.330433;0.648889;0.783704;0.739259;0.531852;0.945185;1.100741;1.035556;0.823704;6
2.000000;10.000000;0.524698;1.000000;0.560245;0.435923;0.297336;0.211002;0.273590;0.228432;1.070248;0.737603;1.157025;0.654959;0.823347;1.237603;0.754132;0.134298;6
2.000000;6.000000;0.481579;1.000000;0.426376;0.568580;0.201822;0.274910;0.238418;0.325957;0.411765;0.176471;0.823529;1.117647;1.000000;0.794118;0.470588;1.705882;6
2.000000;10.000000;0.525249;1.000000;0.594051;0.402863;0.295784;0.230541;0.335685;0.214749;1.085185;1.141975;0.964198;0.786420;2.537037;0.149383;0.155556;0.117284;6
3.000000;10.000000;0.431081;1.000000;0.424160;1.000000;0.203542;0.229596;0.224912;0.354157;0.266758;0.612859;1.554036;0.856361;0.166895;0.454172;0.990424;1.363885;6
2.000000;9.000000;0.494326;1.000000;0.578535;0.417956;0.259164;0.229611;0.320095;0.213480;0.880886;0.844875;0.933518;1.044321;1.252078;0.224377;0.484765;0.379501;6
5.000000;9.000000;0.430503;1.000000;0.459334;1.000000;0.203474;0.248986;0.227231;0.324267;0.100000;0.194986;0.807799;0.866295;0.245125;0.493036;1.403900;1.540390;6
3.000000;10.000000;0.363324;1.000000;0.517636;1.000000;0.151926;0.207884;0.340777;0.339235;1.310479;0.100000;0.183700;0.778784;1.236740;0.835705;0.931436;0.793014;6
5.000000;9.000000;0.532153;1.000000;0.574154;1.000000;0.246352;0.287112;0.216005;0.248067;0.482480;0.258760;0.633423;0.326146;1.088949;0.919137;1.183288;0.749326;6
3.000000;7.000000;0.437913;1.000000;0.501405;1.000000;0.160310;0.219792;0.332257;0.331489;0.553398;0.514563;0.601942;2.097087;0.368932;0.100000;1.533981;1.815534;6
3.000000;9.000000;0.565315;1.000000;0.481065;1.000000;0.224174;0.331830;0.226700;0.239973;0.768769;1.498498;0.948949;0.321321;0.744745;0.822823;0.501502;0.984985;6
6.000000;10.000000;0.489432;1.000000;0.633504;1.000000;0.248789;0.203774;0.363446;0.193785;0.359621;0.813880;0.949527;1.809148;2.228707;0.523659;0.100000;0.145110;6
3.000000;8.000000;0.532818;1.000000;0.327254;1.000000;0.176917;0.283317;0.131617;0.425974;0.783217;1.307692;0.594406;0.314685;0.100000;0.100000;1.244755;2.335664;6
3.000000;9.000000;0.522125;1.000000;0.572202;1.000000;0.263769;0.260081;0.281202;0.220639;1.334294;1.345821;0.769452;0.354467;0.884726;1.244957;1.204611;0.610951;6
3.000000;10.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.227656;0.807757;0.812816;1.013491;0.721754;1.448567;0.492411;0.568297;12
3.000000;10.000000;0.521060;1.000000;0.443696;1.000000;0.180397;0.326674;0.243890;0.253009;0.923497;1.457195;0.706740;0.721311;0.287796;0.435337;1.231330;1.883424;6
3.000000;10.000000;0.479815;1.000000;0.597057;1.000000;0.335610;0.141558;0.239982;0.300940;0.278468;0.727743;0.880952;0.825052;1.136646;0.873706;0.567288;1.268116;6
6.000000;9.000000;0.479609;1.000000;0.579760;1.000000;0.282605;0.205519;0.281687;0.235399;0.744283;0.970894;0.948025;0.783784;0.694387;1.079002;0.322245;0.100000;6
4.000000;9.000000;0.539154;1.000000;0.445135;1.000000;0.218795;0.310482;0.222530;0.243657;2.487180;0.717949;0.135897;0.174359;0.233333;0.217949;0.451282;2.379487;6
0.000000;10.000000;0.523411;1.000000;0.614017;1.000000;0.312441;0.208423;0.302392;1.000000;0.586716;0.758303;1.328413;1.293358;1.557196;0.476015;0.121771;0.100000;6
3.000000;11.000000;0.598715;1.000000;0.578159;1.000000;0.270846;0.186666;0.305124;0.257125;1.453125;0.660846;0.708640;0.880515;0.465074;1.216912;1.024816;0.712316;6
3.000000;8.000000;0.514339;1.000000;0.557640;1.000000;0.280063;0.231942;0.256351;0.229104;1.800866;0.320346;0.874459;0.770563;2.909091;0.246753;0.100000;0.350649;6
2.000000;9.000000;0.501486;1.000000;0.538938;0.457458;0.247226;0.261565;0.331706;0.207669;1.399586;0.664596;0.815735;0.401656;1.428571;1.095238;0.842650;0.585921;6
6.000000;8.000000;0.494337;1.000000;0.519849;0.503496;0.219565;0.249229;0.301799;0.261761;0.473934;0.473934;1.189573;1.431280;2.246445;0.658768;0.407583;0.199052;6
3.000000;10.000000;0.633578;1.000000;0.469380;1.000000;0.212131;0.319503;0.247649;0.240766;0.828604;1.506243;0.825199;0.723042;0.100000;0.324631;2.425653;0.456300;6
3.000000;10.000000;0.449401;1.000000;0.519151;1.000000;0.235394;0.207876;0.246534;0.306879;0.719821;0.791356;1.107303;1.020864;1.418778;0.885246;0.494784;0.405365;6
3.000000;10.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.605634;0.756722;0.775928;0.713188;0.550576;0.702945;1.825864;0.622279;12
1.000000;9.000000;0.487129;0.508004;0.524518;1.000000;0.277686;0.224686;0.251742;0.260261;0.369231;0.876923;1.304615;1.184615;0.864615;0.169231;0.615385;0.698462;6
4.000000;10.000000;0.472150;1.000000;0.478048;1.000000;0.225741;0.208745;0.253650;1.000000;0.663951;0.559063;0.828921;1.761711;0.810591;1.065173;0.371690;0.435845;6
2.000000;9.000000;0.508617;1.000000;0.442304;0.552547;0.243181;0.262960;0.238956;1.000000;0.761194;0.525373;0.782090;1.011940;1.208955;0.483582;0.611940;1.450746;6
7.000000;11.000000;0.518703;1.000000;0.426624;0.580865;0.219917;0.285580;0.211810;0.291217;1.350365;1.022561;0.859987;0.747843;0.642336;0.567352;0.799602;0.753152;6
6.000000;8.000000;0.414993;1.000000;0.604636;1.000000;0.176711;0.242433;0.360742;0.232305;0.100000;0.100000;0.100000;3.162393;1.440171;2.179487;0.136752;0.100000;6
3.000000;9.000000;0.581242;1.000000;0.495027;1.000000;0.235371;0.325527;0.242779;0.250741;0.977346;1.213592;0.941748;0.637540;0.100324;0.100000;0.501618;0.404531;6
2.000000;10.000000;0.592142;1.000000;0.596970;0.397524;0.348613;0.217663;0.302488;0.205207;0.909814;0.966843;1.014589;1.107427;0.466844;1.924403;0.100000;0.100000;6
0.000000;7.000000;0.509903;1.000000;0.493117;1.000000;0.232827;0.267642;0.263540;1.000000;1.309734;1.230088;0.716814;0.100000;0.100000;0.100000;0.840708;0.964602;6
1.000000;10.000000;0.486567;0.508834;0.432054;1.000000;0.206954;0.284112;0.261548;0.287876;0.712681;0.776886;1.006420;1.219904;0.100000;0.120385;0.712681;0.200642;6
2.000000;10.000000;0.562220;1.000000;0.462538;0.534253;0.254039;0.287445;0.216220;0.270288;1.074658;1.046267;0.939012;0.866456;0.100000;0.482650;0.556257;1.821241;6
3.000000;9.000000;0.535440;1.000000;0.480426;1.000000;0.268700;0.266535;0.241381;0.254235;1.497059;0.835294;0.802941;0.800000;0.450000;0.361765;0.926471;0.100000;6
6.000000;10.000000;0.530302;1.000000;0.475095;0.532762;0.252665;0.287714;0.226962;0.248753;1.025974;0.896104;1.004723;1.043684;0.100000;1.087367;1.001181;0.100000;6
7.000000;10.000000;0.512418;1.000000;0.576478;0.422444;0.307122;0.198293;0.312945;1.000000;0.923567;1.008493;1.002123;0.915074;1.556263;1.102972;0.100000;0.100000;6
5.000000;3.000000;0.515151;0.481597;0.519848;1.000000;0.268568;0.273173;0.242548;0.239373;1.333333;1.000000;0.666667;0.666667;0.666667;0.666667;1.166667;0.833333;6
7.000000;10.000000;0.462184;1.000000;0.550914;1.000000;0.288240;0.175790;0.270875;0.282179;1.215094;0.791195;0.529560;1.382390;0.957233;1.323270;0.392453;0.735849;6
3.000000;8.000000;0.410591;1.000000;0.487266;1.000000;0.207396;0.201807;0.262743;0.334346;0.100000;0.100000;0.228856;3.154229;1.139303;0.104478;0.164179;2.313433;6
3.000000;7.000000;0.557962;1.000000;0.510636;1.000000;0.283206;0.275126;0.202811;0.250682;0.797872;0.521277;0.585106;0.244681;1.234043;1.255319;0.840426;0.446809;6
3.000000;8.000000;0.515683;1.000000;0.532110;1.000000;0.272769;0.236087;0.260075;0.249408;0.727941;0.735294;0.463235;0.897059;1.088235;1.000000;0.786765;1.080882;6
4.000000;6.000000;0.513849;0.480054;0.529966;1.000000;0.278545;0.229914;0.242526;0.275291;0.109091;0.109091;0.145455;1.018182;1.254545;0.763636;0.781818;1.000000;6
2.000000;11.000000;0.519530;1.000000;0.396958;0.599010;0.185977;0.307875;0.211567;0.315635;0.100000;0.555818;1.235063;1.647013;0.100000;0.220126;1.168239;1.865566;6
3.000000;12.000000;0.521111;1.000000;0.499202;1.000000;0.210146;0.276556;0.285088;0.238168;0.147020;0.582427;0.834276;0.885602;0.144846;0.560244;1.045672;0.976077;6
1.000000;10.000000;0.558021;0.438647;0.515517;1.000000;0.262237;0.284689;0.259892;0.195748;0.505143;0.776000;0.278857;0.385143;0.618286;0.762286;1.056000;1.492571;6
1.000000;10.000000;0.496644;0.498277;0.637006;1.000000;0.314658;0.187747;0.286378;0.260369;2.654412;0.229167;0.432598;0.511029;2.132353;0.278186;0.100000;0.100000;6
4.000000;8.000000;0.444897;0.555405;0.590355;1.000000;0.232733;0.232403;0.355901;0.212079;0.221757;0.778243;0.903766;1.205021;0.376569;1.146443;1.050209;1.112971;6
6.000000;10.000000;0.475907;1.000000;0.398193;0.611638;0.162049;0.269176;0.215245;0.367755;0.100000;0.110251;1.259188;2.189555;0.100000;0.100000;1.297872;2.228240;6
0.000000;12.000000;0.550177;1.000000;0.629084;1.000000;0.316632;0.223517;0.289208;1.000000;0.888179;0.890176;0.978834;1.017971;0.543930;1.222444;0.262380;0.105831;6
5.000000;11.000000;0.474081;1.000000;0.467038;1.000000;0.202483;0.288240;0.246211;0.279357;0.993908;0.851175;0.890339;0.959095;1.315927;0.911227;0.393386;1.142733;6
7.000000;10.000000;0.540127;1.000000;0.540573;1.000000;0.288711;0.222478;0.251077;0.234213;2.183838;1.279798;0.100000;0.295960;2.646465;0.100000;0.100000;0.323232;6
0.000000;10.000000;0.447388;1.000000;0.424841;1.000000;0.208319;0.256842;0.230136;1.000000;0.503413;0.569966;0.703072;1.709898;0.489761;0.295222;0.858362;2.052901;6
0.000000;10.000000;0.585284;1.000000;0.550073;1.000000;0.311797;0.262357;0.229842;1.000000;1.415061;1.154116;0.509632;0.420315;1.716287;0.308231;0.327496;0.112084;6
3.000000;10.000000;0.583835;1.000000;0.573898;1.000000;0.291978;0.231780;0.261783;0.236418;1.164706;1.113726;1.043137;0.650980;0.701961;0.983333;1.460784;0.208824;6
0.000000;10.000000;0.505991;1.000000;0.534615;1.000000;0.257536;0.251632;0.291588;1.000000;0.622824;0.783366;1.411992;1.160542;0.373308;0.466151;0.290135;0.141199;6
2.000000;7.000000;0.537804;1.000000;0.500744;0.495644;0.253918;0.271237;0.254506;0.222929;1.626016;0.642276;0.691057;0.764228;0.170732;0.918699;1.000000;0.146341;6
7.000000;11.000000;0.511931;1.000000;0.472484;1.000000;0.252829;0.264705;0.226864;0.275974;0.996364;1.000909;0.893636;1.106364;0.100000;0.677273;0.682727;0.100000;6
0.000000;8.000000;0.514193;1.000000;0.497442;1.000000;0.245011;0.258975;0.273979;1.000000;0.802721;0.965986;1.306122;0.829932;0.523810;0.442177;0.272109;0.100000;6
5.000000;11.000000;0.460994;1.000000;0.432634;1.000000;0.202037;0.275669;0.226384;0.305240;1.005185;1.105185;1.042222;0.823704;0.100000;0.868889;0.434815;0.948889;6
3.000000;10.000000;0.523136;1.000000;0.507641;1.000000;0.258570;0.241796;0.247506;0.249709;0.955137;1.026049;0.855282;1.069465;1.392185;0.287988;0.100000;0.312590;6
2.000000;11.000000;0.481598;1.000000;0.462195;0.533482;0.220613;0.246816;0.237245;0.300953;0.925750;0.872828;0.984992;1.110584;0.296998;1.189573;1.008689;0.314376;6
7.000000;10.000000;0.493282;1.000000;0.515945;0.487076;0.257045;0.225525;0.271677;0.252593;0.884848;0.804040;0.843434;1.401010;1.015152;0.264646;0.107071;1.118182;6
0.000000;10.000000;0.548938;1.000000;0.530538;1.000000;0.259981;0.272052;0.248454;1.000000;1.126294;1.280538;0.614907;0.897516;1.562112;0.438923;0.494824;1.164596;6
3.000000;8.000000;0.447938;1.000000;0.533760;1.000000;0.221073;0.212518;0.316979;0.276520;0.497382;0.607330;0.801047;0.492147;1.612565;1.151832;0.476440;0.507853;6
3.000000;11.000000;0.443261;1.000000;0.450587;1.000000;0.191616;0.240953;0.248097;0.322081;1.042620;1.015785;0.981847;0.934491;0.100000;1.037096;0.455406;0.332281;6
3.000000;11.000000;0.457364;1.000000;0.503079;1.000000;0.231618;0.222786;0.267796;0.278283;1.236824;1.041752;0.600958;1.096509;1.027379;1.143737;0.663244;0.958932;6
0.000000;11.000000;0.558004;1.000000;0.527025;1.000000;0.283048;0.250730;0.257754;1.000000;1.103367;1.180110;0.676586;0.100000;1.282694;0.916210;0.739233;0.100000;6
3.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.831569;1.096246;1.107796;0.944177;0.203080;1.108758;1.251203;1.255053;12
1.000000;11.000000;0.541310;0.454424;0.547573;1.000000;0.289691;0.259851;0.252562;0.211550;0.762543;1.159960;1.022851;0.905614;0.314456;0.661699;0.725782;0.458023;6
2.000000;10.000000;0.548160;1.000000;0.418989;0.577118;0.206885;0.308429;0.226389;0.291761;0.593248;1.853698;1.098071;0.427653;0.319936;0.173633;0.114148;3.186495;6
6.000000;10.000000;0.496521;1.000000;0.514683;0.486184;0.260088;0.252372;0.251201;0.262733;2.166934;0.711075;0.481541;0.598716;1.823435;0.113965;0.100000;1.452649;6
7.000000;8.000000;0.499970;0.504084;0.535009;1.000000;0.255560;0.260492;0.300332;0.197479;0.934211;0.649123;0.622807;1.614035;1.135965;0.649123;0.872807;0.333333;6
6.000000;10.000000;0.518692;1.000000;0.600527;0.402028;0.286449;0.223704;0.302724;0.190795;0.828883;0.743932;1.217233;1.097087;1.799757;0.887136;0.253641;0.298544;6
3.000000;9.000000;0.514344;1.000000;0.523368;1.000000;0.239479;0.263980;0.265454;0.237364;0.972752;0.683924;0.888283;0.217984;0.485014;0.798365;0.920981;0.798365;6
2.000000;10.000000;0.555092;1.000000;0.571595;0.423963;0.321591;0.227473;0.257811;0.207441;1.007472;1.125778;0.850560;0.632628;1.711083;0.447073;0.209215;0.100000;6
1.000000;9.000000;0.476486;0.516969;0.534147;1.000000;0.224974;0.250782;0.286927;0.252713;0.259587;0.383481;1.029499;1.663717;0.772861;0.716814;0.507375;0.100000;6
3.000000;9.000000;0.490317;1.000000;0.451837;1.000000;0.242531;0.243023;0.219164;1.000000;0.740331;0.638122;0.792818;1.806630;0.193370;0.342541;0.100000;2.610497;6
3.000000;9.000000;0.542492;1.000000;0.561560;1.000000;0.312498;0.218233;0.255405;0.223051;0.691089;0.786139;1.213861;1.263366;0.667327;0.609901;1.075248;0.340594;6
0.000000;10.000000;0.505437;1.000000;0.532600;1.000000;0.260277;0.247840;0.276357;1.000000;0.784679;1.037267;0.886128;1.231884;1.148033;0.152174;0.191511;0.105590;6
1.000000;8.000000;0.492028;0.502832;0.528999;1.000000;0.266993;0.239420;0.249819;1.000000;1.683417;0.100503;0.452261;0.924623;0.849246;1.110553;0.924623;0.879397;6
3.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.379406;0.880442;0.739461;0.924672;0.802350;0.364202;0.832757;0.205943;12
4.000000;12.000000;0.606575;1.000000;0.500879;1.000000;0.289800;0.312443;0.195365;0.203491;0.631980;0.347716;0.100000;0.100000;0.545685;0.684715;1.141850;1.432036;6
3.000000;13.000000;0.512350;1.000000;0.529451;1.000000;0.263977;0.215182;0.247127;0.269348;0.100000;0.101031;0.939977;0.756472;1.267583;1.136312;0.677663;0.174112;6
0.000000;10.000000;0.550869;1.000000;0.477098;1.000000;0.280969;0.255769;0.218748;1.000000;0.100000;1.170103;0.505155;0.278351;0.489691;0.687285;0.843643;1.640893;6
4.000000;10.000000;0.574853;1.000000;0.474460;1.000000;0.236388;0.315972;0.219087;0.224573;1.441692;0.509804;0.503612;0.978328;0.713106;0.578947;0.789474;1.726522;6
0.000000;7.000000;0.517216;1.000000;0.558873;1.000000;0.281093;0.230880;0.279311;1.000000;1.253968;0.230159;0.500000;0.158730;0.634921;0.317460;0.333333;2.539683;6
1.000000;9.000000;0.534238;0.460995;0.462670;1.000000;0.239640;0.303438;0.223288;1.000000;1.436364;0.408081;0.630303;0.250505;0.804040;0.210101;0.296970;1.711111;6
0.000000;8.000000;0.492868;1.000000;0.486074;1.000000;0.217168;0.276246;0.267860;1.000000;0.500000;0.623967;1.086777;1.078512;0.305785;0.966942;0.599174;0.950413;6
1.000000;7.000000;0.502691;0.491933;0.504653;1.000000;0.254870;0.252400;0.250638;0.252139;1.676923;0.538462;0.415385;0.292308;0.707692;0.446154;0.923077;1.430769;6
3.000000;5.000000;0.585207;1.000000;0.609665;1.000000;0.317178;0.267943;0.255863;0.165309;0.764706;0.705882;0.588235;0.411765;1.000000;1.176471;0.705882;0.647059;6
0.000000;10.000000;0.509162;1.000000;0.476059;1.000000;0.241686;0.277939;0.229766;1.000000;0.100000;1.391466;1.198516;0.576994;0.100000;0.866419;0.901670;0.959184;6
3.000000;6.000000;0.459528;1.000000;0.514402;1.000000;0.268589;0.203729;0.259375;0.295133;0.808511;0.787234;1.106383;0.468085;0.957447;0.872340;1.063830;0.617021;6
6.000000;5.000000;0.495794;0.505660;0.512712;0.485784;0.255051;0.246916;0.256780;1.000000;0.941176;1.000000;0.941176;0.882353;1.117647;0.764706;0.470588;0.647059;6
4.000000;8.000000;0.503283;0.495214;0.504566;1.000000;0.241049;0.267213;0.263886;1.000000;0.675926;1.166667;0.763889;1.157407;1.319444;0.282407;0.100000;1.208333;6
