bsize; partition; subsize; time 
12; 3; 9; 0.000552
15; 3; 12; 0.002934
6; 7; 4; 0.000063
6; 0; 6; 0.000048
6; 0; 6; 0.000032
6; 0; 6; 0.000038
9; 3; 6; 0.000232
9; 0; 9; 0.000220
6; 0; 6; 0.000034
6; 2; 4; 0.000052
6; 0; 6; 0.000010
6; 2; 4; 0.000036
9; 3; 6; 0.000174
6; 2; 4; 0.000048
6; 0; 6; 0.000041
6; 1; 5; 0.000053
6; 2; 4; 0.000049
9; 3; 6; 0.000240
12; 3; 9; 0.000901
9; 0; 9; 0.000054
9; 0; 9; 0.000152
6; 0; 6; 0.000049
6; 0; 6; 0.000048
6; 5; 5; 0.000046
6; 0; 6; 0.000048
9; 3; 6; 0.000233
9; 2; 7; 0.000166
12; 3; 9; 0.000643
6; 0; 6; 0.000017
6; 2; 4; 0.000048
6; 0; 6; 0.000038
6; 0; 6; 0.000024
9; 3; 6; 0.000170
9; 5; 8; 0.000101
6; 2; 4; 0.000051
6; 0; 6; 0.000035
9; 3; 6; 0.000111
6; 0; 6; 0.000049
6; 0; 6; 0.000048
9; 3; 6; 0.000119
12; 3; 9; 0.000531
6; 0; 6; 0.000045
6; 0; 6; 0.000047
6; 5; 5; 0.000090
6; 0; 6; 0.000067
9; 3; 6; 0.000303
6; 0; 6; 0.000032
6; 2; 4; 0.000049
6; 0; 6; 0.000064
6; 2; 4; 0.000043
9; 3; 6; 0.000230
6; 0; 6; 0.000088
6; 0; 6; 0.000036
9; 3; 6; 0.000149
9; 1; 8; 0.000090
12; 3; 9; 0.000803
15; 3; 12; 0.002902
6; 1; 5; 0.000056
6; 0; 6; 0.000045
6; 0; 6; 0.000081
0; 0; 0; 0.000007
0; 0; 0; 0.000006
0; 0; 0; 0.000006
0; 0; 0; 0.000010
3; 3; 0; 0.000063
3; 0; 3; 0.000023
3; 2; 1; 0.000017
3; 0; 3; 0.000013
6; 3; 3; 0.000150
9; 3; 6; 0.000374
9; 2; 7; 0.000159
6; 6; 4; 0.000071
6; 9; 16; 0.000035
6; 0; 6; 0.000069
6; 0; 6; 0.000081
9; 3; 6; 0.000308
6; 0; 6; 0.000050
6; 0; 6; 0.000013
6; 0; 6; 0.000099
6; 0; 6; 0.000050
9; 3; 6; 0.000251
12; 3; 9; 0.001125
12; 0; 12; 0.000511
9; 9; 18; 0.000154
9; 0; 9; 0.000304
6; 2; 4; 0.000053
6; 0; 6; 0.000062
9; 3; 6; 0.000139
9; 1; 8; 0.000140
12; 3; 9; 0.000783
12; 0; 12; 0.000427
15; 3; 12; 0.002882
9; 0; 9; 0.000138
9; 0; 9; 0.000179
12; 3; 9; 0.000341
12; 2; 10; 0.000350
15; 3; 12; 0.000710
9; 1; 8; 0.000315
9; 0; 9; 0.000182
9; 2; 7; 0.000306
9; 0; 9; 0.000347
12; 3; 9; 0.001207
9; 1; 8; 0.000101
9; 0; 9; 0.000173
9; 0; 9; 0.000135
9; 9; 18; 0.000137
12; 3; 9; 0.000595
6; 0; 6; 0.000060
6; 0; 6; 0.000030
6; 2; 4; 0.000044
6; 0; 6; 0.000009
9; 3; 6; 0.000184
9; 1; 8; 0.000121
9; 0; 9; 0.000199
9; 0; 9; 0.000267
12; 3; 9; 0.000812
9; 0; 9; 0.000321
9; 2; 7; 0.000198
9; 0; 9; 0.000297
9; 1; 8; 0.000216
12; 3; 9; 0.001079
15; 3; 12; 0.003719
6; 0; 6; 0.000058
6; 0; 6; 0.000058
6; 0; 6; 0.000048
6; 0; 6; 0.000036
9; 3; 6; 0.000244
9; 1; 8; 0.000191
9; 0; 9; 0.000154
6; 0; 6; 0.000037
6; 0; 6; 0.000054
6; 0; 6; 0.000038
6; 0; 6; 0.000036
9; 3; 6; 0.000205
12; 3; 9; 0.000830
9; 0; 9; 0.000143
9; 0; 9; 0.000093
9; 6; 7; 0.000153
9; 0; 9; 0.000092
12; 3; 9; 0.000524
9; 1; 8; 0.000144
9; 2; 7; 0.000189
6; 9; 16; 0.000051
6; 0; 6; 0.000009
6; 6; 4; 0.000053
6; 0; 6; 0.000039
9; 3; 6; 0.000200
9; 0; 9; 0.000034
12; 3; 9; 0.000608
9; 7; 7; 0.000055
9; 0; 9; 0.000109
9; 0; 9; 0.000018
9; 2; 7; 0.000065
12; 3; 9; 0.000289
15; 3; 12; 0.002279
12; 0; 12; 0.000339
9; 0; 9; 0.000175
9; 2; 7; 0.000173
9; 0; 9; 0.000184
9; 2; 7; 0.000215
12; 3; 9; 0.000805
12; 0; 12; 0.000580
12; 0; 12; 0.000698
15; 3; 12; 0.002463
6; 0; 6; 0.000062
6; 0; 6; 0.000049
6; 0; 6; 0.000049
6; 0; 6; 0.000045
9; 3; 6; 0.000245
9; 0; 9; 0.000095
12; 3; 9; 0.000356
12; 2; 10; 0.000177
15; 3; 12; 0.000551
9; 0; 9; 0.000184
9; 0; 9; 0.000142
9; 0; 9; 0.000159
9; 0; 9; 0.000174
12; 3; 9; 0.000702
9; 0; 9; 0.000307
9; 1; 8; 0.000145
9; 0; 9; 0.000103
6; 0; 6; 0.000029
6; 0; 6; 0.000037
6; 0; 6; 0.000042
6; 0; 6; 0.000015
9; 3; 6; 0.000164
12; 3; 9; 0.000761
9; 1; 8; 0.000207
6; 0; 6; 0.000039
6; 0; 6; 0.000041
6; 0; 6; 0.000051
6; 0; 6; 0.000023
9; 3; 6; 0.000197
6; 0; 6; 0.000026
6; 0; 6; 0.000051
9; 3; 6; 0.000104
9; 1; 8; 0.000110
12; 3; 9; 0.000655
9; 0; 9; 0.000311
9; 1; 8; 0.000109
6; 0; 6; 0.000049
6; 0; 6; 0.000058
9; 3; 6; 0.000127
9; 1; 8; 0.000048
12; 3; 9; 0.000636
15; 3; 12; 0.002778
6; 1; 5; 0.000047
6; 0; 6; 0.000043
6; 0; 6; 0.000030
6; 0; 6; 0.000014
9; 3; 6; 0.000176
9; 2; 7; 0.000030
6; 0; 6; 0.000040
6; 5; 5; 0.000043
6; 0; 6; 0.000048
3; 1; 2; 0.000014
3; 0; 3; 0.000015
3; 2; 1; 0.000015
3; 0; 3; 0.000012
6; 3; 3; 0.000096
9; 3; 6; 0.000264
9; 4; 8; 0.000169
12; 3; 9; 0.000671
9; 0; 9; 0.000175
9; 0; 9; 0.000093
9; 2; 7; 0.000161
9; 0; 9; 0.000089
12; 3; 9; 0.000566
9; 4; 8; 0.000151
9; 0; 9; 0.000176
6; 0; 6; 0.000039
6; 0; 6; 0.000041
9; 3; 6; 0.000105
9; 1; 8; 0.000050
12; 3; 9; 0.000518
9; 1; 8; 0.000165
9; 0; 9; 0.000177
9; 1; 8; 0.000091
9; 1; 8; 0.000066
12; 3; 9; 0.000537
15; 3; 12; 0.002332
9; 1; 8; 0.000165
9; 0; 9; 0.000129
9; 0; 9; 0.000097
9; 0; 9; 0.000091
12; 3; 9; 0.000524
12; 0; 12; 0.000434
9; 2; 7; 0.000083
9; 0; 9; 0.000091
6; 0; 6; 0.000048
6; 0; 6; 0.000029
9; 3; 6; 0.000098
9; 1; 8; 0.000050
12; 3; 9; 0.000359
12; 0; 12; 0.000681
15; 3; 12; 0.002033
12; 2; 10; 0.000221
12; 2; 10; 0.000221
15; 3; 12; 0.000464
9; 2; 7; 0.000176
9; 1; 8; 0.000290
9; 2; 7; 0.000202
9; 0; 9; 0.000238
12; 3; 9; 0.000961
9; 2; 7; 0.000193
9; 0; 9; 0.000134
6; 2; 4; 0.000076
6; 0; 6; 0.000040
6; 0; 6; 0.000049
6; 0; 6; 0.000067
9; 3; 6; 0.000272
9; 0; 9; 0.000104
12; 3; 9; 0.000746
12; 0; 12; 0.000854
9; 0; 9; 0.000208
9; 0; 9; 0.000125
9; 0; 9; 0.000204
9; 0; 9; 0.000284
12; 3; 9; 0.000867
15; 3; 12; 0.003463
6; 0; 6; 0.000050
6; 0; 6; 0.000017
6; 0; 6; 0.000040
6; 0; 6; 0.000053
9; 3; 6; 0.000206
9; 0; 9; 0.000113
9; 9; 18; 0.000092
9; 0; 9; 0.000062
12; 3; 9; 0.000514
12; 0; 12; 0.000083
9; 9; 18; 0.000144
9; 0; 9; 0.000032
6; 0; 6; 0.000059
6; 0; 6; 0.000013
6; 0; 6; 0.000069
6; 0; 6; 0.000014
9; 3; 6; 0.000208
9; 0; 9; 0.000031
12; 3; 9; 0.000454
9; 0; 9; 0.000027
9; 0; 9; 0.000089
9; 0; 9; 0.000026
9; 0; 9; 0.000026
12; 3; 9; 0.000205
15; 3; 12; 0.001286
12; 0; 12; 0.000330
12; 0; 12; 0.000346
12; 0; 12; 0.000338
12; 0; 12; 0.000337
15; 3; 12; 0.001394
9; 0; 9; 0.000093
9; 0; 9; 0.000093
12; 3; 9; 0.000208
9; 0; 9; 0.000093
9; 0; 9; 0.000093
12; 3; 9; 0.000206
15; 3; 12; 0.000428
12; 0; 12; 0.001324
9; 1; 8; 0.000233
9; 0; 9; 0.000099
9; 1; 8; 0.000147
6; 0; 6; 0.000014
6; 0; 6; 0.000019
6; 0; 6; 0.000017
6; 0; 6; 0.000009
9; 3; 6; 0.000096
12; 3; 9; 0.000619
12; 0; 12; 0.000346
12; 0; 12; 0.000476
15; 3; 12; 0.002807
9; 2; 7; 0.000126
9; 0; 9; 0.000033
9; 0; 9; 0.000090
9; 0; 9; 0.000184
12; 3; 9; 0.000474
9; 0; 9; 0.000026
9; 0; 9; 0.000026
9; 0; 9; 0.000183
9; 0; 9; 0.000026
12; 3; 9; 0.000297
9; 0; 9; 0.000153
9; 0; 9; 0.000192
9; 1; 8; 0.000081
6; 0; 6; 0.000008
6; 0; 6; 0.000059
9; 3; 6; 0.000085
12; 3; 9; 0.000548
6; 0; 6; 0.000065
6; 0; 6; 0.000058
6; 0; 6; 0.000058
6; 0; 6; 0.000041
9; 3; 6; 0.000263
9; 8; 19; 0.000214
6; 0; 6; 0.000058
6; 0; 6; 0.000073
9; 3; 6; 0.000152
9; 1; 8; 0.000106
12; 3; 9; 0.000768
15; 3; 12; 0.002114
12; 0; 12; 0.000710
12; 0; 12; 0.000356
12; 0; 12; 0.000085
12; 0; 12; 0.000338
15; 3; 12; 0.001532
12; 2; 10; 0.000177
12; 2; 10; 0.000177
15; 3; 12; 0.000375
9; 1; 8; 0.000126
9; 1; 8; 0.000191
9; 0; 9; 0.000214
9; 0; 9; 0.000177
12; 3; 9; 0.000756
9; 1; 8; 0.000111
9; 2; 7; 0.000121
9; 2; 7; 0.000215
9; 1; 8; 0.000055
12; 3; 9; 0.000550
9; 1; 8; 0.000127
9; 1; 8; 0.000276
9; 2; 7; 0.000184
9; 0; 9; 0.000211
12; 3; 9; 0.000862
9; 4; 8; 0.000282
9; 1; 8; 0.000176
9; 0; 9; 0.000214
9; 0; 9; 0.000310
12; 3; 9; 0.001043
15; 3; 12; 0.003240
6; 0; 6; 0.000070
6; 0; 6; 0.000011
6; 0; 6; 0.000039
6; 0; 6; 0.000044
9; 3; 6; 0.000203
9; 0; 9; 0.000113
6; 0; 6; 0.000060
6; 0; 6; 0.000009
6; 0; 6; 0.000009
6; 0; 6; 0.000014
9; 3; 6; 0.000130
9; 0; 9; 0.000101
12; 3; 9; 0.000582
9; 0; 9; 0.000026
9; 0; 9; 0.000091
9; 2; 7; 0.000093
9; 0; 9; 0.000126
12; 3; 9; 0.000379
6; 0; 6; 0.000038
6; 0; 6; 0.000044
6; 0; 6; 0.000044
6; 0; 6; 0.000012
9; 3; 6; 0.000180
9; 0; 9; 0.000148
6; 0; 6; 0.000043
6; 0; 6; 0.000007
6; 0; 6; 0.000029
6; 0; 6; 0.000012
9; 3; 6; 0.000131
9; 2; 7; 0.000146
12; 3; 9; 0.000642
9; 0; 9; 0.000028
9; 0; 9; 0.000126
9; 0; 9; 0.000026
9; 0; 9; 0.000183
12; 3; 9; 0.000402
15; 3; 12; 0.002036
12; 0; 12; 0.000660
12; 0; 12; 0.000348
12; 0; 12; 0.000338
12; 0; 12; 0.000344
15; 3; 12; 0.001734
9; 0; 9; 0.000095
9; 0; 9; 0.000093
12; 3; 9; 0.000210
12; 2; 10; 0.000177
15; 3; 12; 0.000405
9; 2; 7; 0.000263
9; 0; 9; 0.000181
9; 0; 9; 0.000269
9; 0; 9; 0.000252
12; 3; 9; 0.001016
9; 0; 9; 0.000190
9; 0; 9; 0.000163
9; 0; 9; 0.000252
6; 0; 6; 0.000094
6; 0; 6; 0.000029
6; 0; 6; 0.000041
6; 0; 6; 0.000058
9; 3; 6; 0.000265
12; 3; 9; 0.000910
9; 1; 8; 0.000158
6; 0; 6; 0.000058
6; 0; 6; 0.000038
6; 0; 6; 0.000037
6; 0; 6; 0.000067
9; 3; 6; 0.000244
9; 1; 8; 0.000112
9; 1; 8; 0.000109
12; 3; 9; 0.000663
6; 0; 6; 0.000074
6; 0; 6; 0.000059
6; 0; 6; 0.000042
6; 0; 6; 0.000035
9; 3; 6; 0.000252
9; 7; 7; 0.000167
9; 1; 8; 0.000110
6; 0; 6; 0.000059
6; 0; 6; 0.000042
9; 3; 6; 0.000124
12; 3; 9; 0.000689
15; 3; 12; 0.003305
9; 2; 7; 0.000182
9; 0; 9; 0.000057
9; 9; 18; 0.000101
6; 0; 6; 0.000012
6; 0; 6; 0.000030
6; 0; 6; 0.000013
6; 0; 6; 0.000042
9; 3; 6; 0.000154
12; 3; 9; 0.000539
9; 0; 9; 0.000028
9; 0; 9; 0.000028
9; 8; 19; 0.000072
9; 0; 9; 0.000029
12; 3; 9; 0.000199
9; 0; 9; 0.000196
9; 0; 9; 0.000133
6; 0; 6; 0.000063
6; 0; 6; 0.000038
9; 3; 6; 0.000124
9; 1; 8; 0.000053
12; 3; 9; 0.000547
6; 0; 6; 0.000042
6; 0; 6; 0.000030
6; 0; 6; 0.000074
6; 0; 6; 0.000059
9; 3; 6; 0.000245
9; 0; 9; 0.000027
9; 1; 8; 0.000110
9; 1; 8; 0.000017
12; 3; 9; 0.000435
15; 3; 12; 0.001748
15; 0; 15; 0.001354
12; 2; 10; 0.000183
12; 2; 10; 0.000195
15; 3; 12; 0.000405
9; 0; 9; 0.000178
9; 0; 9; 0.000260
6; 0; 6; 0.000041
6; 0; 6; 0.000042
6; 0; 6; 0.000021
6; 0; 6; 0.000023
9; 3; 6; 0.000167
6; 1; 5; 0.000035
6; 0; 6; 0.000037
6; 0; 6; 0.000030
6; 0; 6; 0.000037
9; 3; 6; 0.000179
12; 3; 9; 0.000830
9; 1; 8; 0.000192
9; 1; 8; 0.000146
9; 1; 8; 0.000224
9; 2; 7; 0.000148
12; 3; 9; 0.000760
9; 2; 7; 0.000123
9; 0; 9; 0.000213
9; 2; 7; 0.000114
9; 0; 9; 0.000185
12; 3; 9; 0.000681
9; 0; 9; 0.000234
9; 0; 9; 0.000162
9; 2; 7; 0.000068
9; 0; 9; 0.000209
12; 3; 9; 0.000720
15; 3; 12; 0.003017
9; 0; 9; 0.000300
9; 0; 9; 0.000090
6; 0; 6; 0.000038
6; 0; 6; 0.000039
6; 0; 6; 0.000037
6; 2; 4; 0.000045
9; 3; 6; 0.000202
6; 0; 6; 0.000050
6; 0; 6; 0.000039
6; 0; 6; 0.000053
6; 0; 6; 0.000030
9; 3; 6; 0.000215
12; 3; 9; 0.000842
9; 0; 9; 0.000091
9; 1; 8; 0.000051
9; 2; 7; 0.000187
9; 0; 9; 0.000091
12; 3; 9; 0.000463
9; 9; 18; 0.000113
9; 9; 18; 0.000124
6; 2; 4; 0.000043
6; 2; 4; 0.000046
6; 2; 4; 0.000048
6; 2; 4; 0.000032
9; 3; 6; 0.000215
9; 0; 9; 0.000147
12; 3; 9; 0.000644
9; 2; 7; 0.000154
9; 0; 9; 0.000138
9; 2; 7; 0.000082
9; 2; 7; 0.000072
12; 3; 9; 0.000489
15; 3; 12; 0.002467
12; 0; 12; 0.000451
9; 0; 9; 0.000047
6; 0; 6; 0.000029
6; 0; 6; 0.000069
6; 0; 6; 0.000029
6; 0; 6; 0.000066
9; 3; 6; 0.000233
9; 0; 9; 0.000175
9; 2; 7; 0.000112
12; 3; 9; 0.000605
9; 0; 9; 0.000126
9; 0; 9; 0.000174
9; 0; 9; 0.000060
9; 0; 9; 0.000058
12; 3; 9; 0.000455
12; 0; 12; 0.000673
15; 3; 12; 0.002216
9; 1; 8; 0.000207
9; 0; 9; 0.000092
12; 3; 9; 0.000322
12; 2; 10; 0.000173
15; 3; 12; 0.000512
6; 4; 5; 0.000041
6; 0; 6; 0.000028
6; 0; 6; 0.000048
6; 0; 6; 0.000055
9; 3; 6; 0.000219
9; 2; 7; 0.000141
6; 0; 6; 0.000051
6; 0; 6; 0.000035
6; 0; 6; 0.000047
6; 0; 6; 0.000027
9; 3; 6; 0.000205
9; 2; 7; 0.000192
12; 3; 9; 0.000801
12; 0; 12; 0.001102
9; 6; 7; 0.000316
9; 2; 7; 0.000285
9; 1; 8; 0.000157
9; 1; 8; 0.000105
12; 3; 9; 0.000918
9; 1; 8; 0.000234
9; 1; 8; 0.000121
9; 1; 8; 0.000079
9; 1; 8; 0.000093
12; 3; 9; 0.000576
15; 3; 12; 0.003438
6; 0; 6; 0.000083
6; 2; 4; 0.000043
6; 0; 6; 0.000062
6; 0; 6; 0.000039
9; 3; 6; 0.000276
9; 6; 7; 0.000128
6; 0; 6; 0.000025
6; 0; 6; 0.000071
6; 0; 6; 0.000042
6; 2; 4; 0.000041
9; 3; 6; 0.000223
6; 0; 6; 0.000061
6; 0; 6; 0.000045
6; 0; 6; 0.000020
6; 0; 6; 0.000017
9; 3; 6; 0.000189
12; 3; 9; 0.000864
9; 2; 7; 0.000025
9; 0; 9; 0.000180
6; 0; 6; 0.000038
6; 0; 6; 0.000051
6; 0; 6; 0.000032
6; 0; 6; 0.000050
9; 3; 6; 0.000219
9; 0; 9; 0.000028
12; 3; 9; 0.000490
9; 0; 9; 0.000230
9; 0; 9; 0.000336
9; 1; 8; 0.000120
9; 1; 8; 0.000050
12; 3; 9; 0.000790
6; 2; 4; 0.000032
6; 0; 6; 0.000050
6; 0; 6; 0.000022
6; 0; 6; 0.000042
9; 3; 6; 0.000185
9; 1; 8; 0.000064
6; 0; 6; 0.000051
6; 0; 6; 0.000027
9; 3; 6; 0.000099
9; 1; 8; 0.000079
12; 3; 9; 0.000476
15; 3; 12; 0.002651
6; 0; 6; 0.000037
6; 0; 6; 0.000021
6; 2; 4; 0.000039
6; 0; 6; 0.000029
9; 3; 6; 0.000169
9; 0; 9; 0.000092
9; 9; 18; 0.000088
9; 0; 9; 0.000026
12; 3; 9; 0.000415
12; 0; 12; 0.000341
9; 9; 18; 0.000090
9; 0; 9; 0.000027
6; 2; 4; 0.000047
6; 0; 6; 0.000023
9; 3; 6; 0.000094
9; 1; 8; 0.000033
12; 3; 9; 0.000285
12; 0; 12; 0.000346
15; 3; 12; 0.001424
12; 2; 10; 0.000178
12; 2; 10; 0.000190
15; 3; 12; 0.000391
6; 0; 6; 0.000068
6; 0; 6; 0.000073
6; 0; 6; 0.000021
6; 0; 6; 0.000079
9; 3; 6; 0.000293
9; 2; 7; 0.000230
9; 0; 9; 0.000166
9; 0; 9; 0.000111
12; 3; 9; 0.000841
9; 2; 7; 0.000148
9; 0; 9; 0.000279
9; 0; 9; 0.000217
9; 0; 9; 0.000224
12; 3; 9; 0.000916
9; 0; 9; 0.000223
9; 0; 9; 0.000123
6; 0; 6; 0.000008
6; 0; 6; 0.000029
6; 0; 6; 0.000035
6; 0; 6; 0.000038
9; 3; 6; 0.000147
9; 0; 9; 0.000092
12; 3; 9; 0.000621
9; 0; 9; 0.000093
9; 0; 9; 0.000165
9; 0; 9; 0.000051
9; 0; 9; 0.000052
12; 3; 9; 0.000403
15; 3; 12; 0.002805
9; 1; 8; 0.000226
9; 0; 9; 0.000026
6; 0; 6; 0.000040
6; 0; 6; 0.000044
6; 0; 6; 0.000040
6; 0; 6; 0.000043
9; 3; 6; 0.000211
9; 1; 8; 0.000098
12; 3; 9; 0.000606
12; 2; 10; 0.000277
9; 1; 8; 0.000185
9; 1; 8; 0.000069
6; 0; 6; 0.000030
6; 2; 4; 0.000048
6; 0; 6; 0.000028
6; 0; 6; 0.000048
9; 3; 6; 0.000197
9; 0; 9; 0.000152
12; 3; 9; 0.000648
9; 2; 7; 0.000109
9; 0; 9; 0.000126
9; 0; 9; 0.000019
9; 0; 9; 0.000184
12; 3; 9; 0.000492
15; 3; 12; 0.002062
12; 0; 12; 0.000668
9; 0; 9; 0.000093
9; 1; 8; 0.000094
9; 0; 9; 0.000183
9; 0; 9; 0.000089
12; 3; 9; 0.000501
12; 0; 12; 0.000658
12; 0; 12; 0.000686
15; 3; 12; 0.002554
9; 0; 9; 0.000144
9; 0; 9; 0.000093
12; 3; 9; 0.000257
12; 2; 10; 0.000177
15; 3; 12; 0.000453
9; 0; 9; 0.000173
9; 2; 7; 0.000200
9; 0; 9; 0.000234
9; 0; 9; 0.000166
12; 3; 9; 0.000824
9; 0; 9; 0.000191
9; 2; 7; 0.000257
9; 0; 9; 0.000099
9; 0; 9; 0.000164
12; 3; 9; 0.000755
6; 0; 6; 0.000069
6; 0; 6; 0.000041
6; 0; 6; 0.000060
6; 0; 6; 0.000058
9; 3; 6; 0.000270
9; 0; 9; 0.000140
6; 0; 6; 0.000059
6; 0; 6; 0.000015
9; 3; 6; 0.000095
9; 1; 8; 0.000072
12; 3; 9; 0.000615
9; 0; 9; 0.000285
6; 0; 6; 0.000061
6; 0; 6; 0.000040
6; 0; 6; 0.000041
6; 0; 6; 0.000034
9; 3; 6; 0.000219
6; 0; 6; 0.000091
6; 0; 6; 0.000037
9; 3; 6; 0.000152
6; 1; 5; 0.000063
6; 0; 6; 0.000038
9; 3; 6; 0.000126
12; 3; 9; 0.000820
15; 3; 12; 0.003039
6; 0; 6; 0.000061
6; 0; 6; 0.000011
6; 0; 6; 0.000069
6; 0; 6; 0.000010
9; 3; 6; 0.000194
6; 0; 6; 0.000025
6; 0; 6; 0.000035
6; 0; 6; 0.000016
6; 0; 6; 0.000039
9; 3; 6; 0.000157
9; 0; 9; 0.000282
6; 0; 6; 0.000038
6; 0; 6; 0.000057
6; 0; 6; 0.000058
6; 0; 6; 0.000061
9; 3; 6; 0.000261
12; 3; 9; 0.000926
9; 0; 9; 0.000016
9; 0; 9; 0.000028
9; 1; 8; 0.000027
9; 0; 9; 0.000028
12; 3; 9; 0.000142
9; 0; 9; 0.000126
9; 0; 9; 0.000100
9; 1; 8; 0.000113
9; 1; 8; 0.000051
12; 3; 9; 0.000431
9; 2; 7; 0.000080
9; 0; 9; 0.000027
6; 0; 6; 0.000019
6; 0; 6; 0.000040
9; 3; 6; 0.000084
9; 1; 8; 0.000018
12; 3; 9; 0.000245
15; 3; 12; 0.001772
15; 0; 15; 0.001323
12; 2; 10; 0.000178
12; 2; 10; 0.000177
15; 3; 12; 0.000378
9; 0; 9; 0.000228
9; 0; 9; 0.000096
9; 0; 9; 0.000275
9; 2; 7; 0.000126
12; 3; 9; 0.000774
9; 0; 9; 0.000164
9; 0; 9; 0.000124
9; 0; 9; 0.000207
6; 0; 6; 0.000088
6; 0; 6; 0.000056
6; 0; 6; 0.000046
6; 0; 6; 0.000015
9; 3; 6; 0.000252
12; 3; 9; 0.000786
9; 2; 7; 0.000180
9; 2; 7; 0.000221
6; 2; 4; 0.000065
6; 0; 6; 0.000065
6; 0; 6; 0.000040
6; 0; 6; 0.000009
9; 3; 6; 0.000222
9; 0; 9; 0.000206
12; 3; 9; 0.000870
9; 0; 9; 0.000180
9; 0; 9; 0.000120
9; 2; 7; 0.000189
9; 0; 9; 0.000047
12; 3; 9; 0.000580
15; 3; 12; 0.003037
9; 0; 9; 0.000128
9; 0; 9; 0.000028
9; 0; 9; 0.000262
9; 1; 8; 0.000097
12; 3; 9; 0.000558
12; 2; 10; 0.000278
6; 0; 6; 0.000045
6; 0; 6; 0.000046
6; 0; 6; 0.000019
6; 0; 6; 0.000052
9; 3; 6; 0.000203
9; 9; 18; 0.000127
6; 0; 6; 0.000013
6; 0; 6; 0.000036
6; 0; 6; 0.000028
6; 0; 6; 0.000009
9; 3; 6; 0.000126
9; 0; 9; 0.000155
12; 3; 9; 0.000648
6; 0; 6; 0.000010
6; 0; 6; 0.000057
6; 0; 6; 0.000033
6; 0; 6; 0.000026
9; 3; 6; 0.000166
9; 0; 9; 0.000065
9; 0; 9; 0.000136
9; 2; 7; 0.000103
12; 3; 9; 0.000506
15; 3; 12; 0.002022
12; 0; 12; 0.000669
9; 0; 9; 0.000091
6; 0; 6; 0.000028
6; 0; 6; 0.000028
6; 0; 6; 0.000028
6; 2; 4; 0.000041
9; 3; 6; 0.000167
9; 0; 9; 0.000184
9; 0; 9; 0.000090
12; 3; 9; 0.000569
12; 0; 12; 0.000681
12; 0; 12; 0.000676
15; 3; 12; 0.002634
9; 0; 9; 0.000093
9; 0; 9; 0.000092
12; 3; 9; 0.000208
12; 2; 10; 0.000178
15; 3; 12; 0.000403
6; 0; 6; 0.000050
6; 0; 6; 0.000041
6; 0; 6; 0.000048
6; 0; 6; 0.000038
9; 3; 6; 0.000220
9; 2; 7; 0.000325
9; 0; 9; 0.000233
9; 2; 7; 0.000217
12; 3; 9; 0.001044
12; 0; 12; 0.001123
9; 2; 7; 0.000237
6; 0; 6; 0.000034
6; 0; 6; 0.000035
6; 0; 6; 0.000084
6; 0; 6; 0.000014
9; 3; 6; 0.000209
9; 1; 8; 0.000075
6; 0; 6; 0.000098
6; 0; 6; 0.000040
9; 3; 6; 0.000162
12; 3; 9; 0.000721
9; 1; 8; 0.000266
9; 1; 8; 0.000299
6; 0; 6; 0.000048
6; 0; 6; 0.000096
9; 3; 6; 0.000169
9; 1; 8; 0.000128
12; 3; 9; 0.000911
15; 3; 12; 0.003832
6; 0; 6; 0.000094
6; 1; 5; 0.000042
6; 0; 6; 0.000019
6; 0; 6; 0.000048
9; 3; 6; 0.000249
6; 0; 6; 0.000059
6; 0; 6; 0.000042
6; 1; 5; 0.000021
6; 0; 6; 0.000014
9; 3; 6; 0.000179
9; 1; 8; 0.000278
9; 7; 7; 0.000121
12; 3; 9; 0.000865
9; 1; 8; 0.000158
9; 0; 9; 0.000027
9; 0; 9; 0.000154
9; 0; 9; 0.000027
12; 3; 9; 0.000411
9; 1; 8; 0.000156
9; 0; 9; 0.000029
6; 0; 6; 0.000011
6; 0; 6; 0.000045
9; 3; 6; 0.000085
9; 1; 8; 0.000056
12; 3; 9; 0.000372
6; 0; 6; 0.000013
6; 0; 6; 0.000010
6; 2; 4; 0.000037
6; 0; 6; 0.000013
9; 3; 6; 0.000111
9; 0; 9; 0.000026
6; 0; 6; 0.000019
6; 0; 6; 0.000012
9; 3; 6; 0.000053
9; 1; 8; 0.000016
12; 3; 9; 0.000239
15; 3; 12; 0.001916
6; 0; 6; 0.000057
6; 0; 6; 0.000058
6; 2; 4; 0.000028
6; 0; 6; 0.000030
9; 3; 6; 0.000213
9; 0; 9; 0.000189
9; 0; 9; 0.000026
9; 0; 9; 0.000091
12; 3; 9; 0.000555
12; 0; 12; 0.000337
9; 0; 9; 0.000091
9; 0; 9; 0.000026
9; 1; 8; 0.000048
9; 1; 8; 0.000016
12; 3; 9; 0.000219
12; 0; 12; 0.000338
15; 3; 12; 0.001484
12; 2; 10; 0.000177
12; 2; 10; 0.000176
15; 3; 12; 0.000376
6; 0; 6; 0.000065
6; 0; 6; 0.000089
6; 9; 16; 0.000083
6; 8; 17; 0.000136
9; 3; 6; 0.000432
6; 0; 6; 0.000086
6; 0; 6; 0.000046
3; 2; 1; 0.000025
3; 2; 1; 0.000017
3; 2; 1; 0.000021
3; 0; 3; 0.000012
6; 3; 3; 0.000123
6; 0; 6; 0.000068
9; 3; 6; 0.000363
6; 9; 16; 0.000070
6; 2; 4; 0.000092
