(nosplit) ;(nosplit) ;(split1) ;(split1) ;(split2) ;(split2) ;(split3) ;(split3) ;(split4) ;(split4) ;(rect1) ;(rect2) ;(rect3) ;(rect4) ;(rect5) ;(rect6) ;(rect7) ;(rect8) ;(dc_q * dc_q) / 256.0f ;has_above ;mi_size_wide_log2(above) ;mi_size_high_log2(above) ;has_left ;mi_size_wide_log2(left) ;mi_size_high_log2(left) ;rate; dist; rdcost ;frame_num ;mi_row ;mi_col ;bsize ;particionado 
7.366445;7.366445;6.045005;6.042633;6.198479;6.198479;5.796058;5.796058;5.613128;5.613128;6.888573;6.888573;6.400258;6.400258;6.620073;6.617403;6.711740;6.709304;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;12.153294;8.720787;14.424904;1;12;40;6;1
6.602588;6.597146;4.941642;4.941642;5.370638;5.351858;5.288267;5.288267;5.231109;5.225747;5.869297;5.857933;5.950643;5.950643;5.820083;5.820083;5.993961;5.983936;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;11.913800;8.595819;14.235852;1;12;44;6;1
7.400620;7.390799;5.826000;5.826000;5.676754;5.673323;6.282267;6.251904;5.480639;5.480639;6.597146;6.597146;6.781058;6.774224;6.770790;6.762730;6.317165;6.315358;0.940983;0.000000;2.000000;2.000000;1.000000;1.000000;1.000000;12.134851;8.723394;14.415492;1;0;48;6;1
6.626718;6.624065;5.351858;5.327876;5.537334;5.525453;5.117994;5.117994;4.836282;4.836282;6.139884;6.122493;5.676754;5.676754;5.932245;5.929589;5.937536;5.937536;0.940983;0.000000;2.000000;2.000000;1.000000;1.000000;2.000000;11.675478;8.669914;14.151748;1;0;52;6;1
7.370231;7.357556;6.376727;6.373320;4.990433;4.969813;6.070738;6.063785;5.262690;5.262690;6.716595;6.698268;6.573680;6.552508;6.978214;6.971669;5.817111;5.817111;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;1.000000;11.849398;8.642062;14.223282;1;4;48;6;1
8.067776;8.062748;5.347107;5.347107;6.393591;6.391917;5.910797;5.910797;6.282267;6.274762;7.096721;7.085901;7.279319;7.278629;6.368187;6.368187;7.373374;7.350516;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;12.402568;8.418257;14.474667;1;4;52;6;1
8.058328;8.057060;6.820016;6.807935;6.025866;6.025866;6.900731;6.846943;6.661855;6.632002;7.207860;7.204893;7.501635;7.486053;7.571989;7.566311;7.064759;7.046647;0.940983;0.000000;2.000000;2.000000;1.000000;1.000000;2.000000;12.650723;8.385945;14.646669;1;0;56;6;1
7.540622;7.540622;6.405229;6.403574;6.242223;6.238325;5.966147;5.961005;5.602119;5.602119;7.109062;7.107426;6.492240;6.490724;6.921658;6.921658;6.684612;6.673298;0.940983;0.000000;2.000000;2.000000;1.000000;1.000000;1.000000;12.453042;8.547335;14.549371;1;0;60;6;1
7.478170;7.478170;6.569481;6.543912;5.820083;5.771441;5.762052;5.758902;5.187386;5.187386;7.120444;7.090910;6.263398;6.261492;7.140453;7.118826;6.186209;6.184149;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;12.306493;8.613412;14.475149;1;4;56;6;1
7.163172;7.136483;6.054440;5.713733;5.733341;5.501258;5.894403;5.855072;5.843544;5.789960;6.401917;6.269096;6.535241;6.535241;6.579251;6.577861;6.342122;6.267200;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;12.310315;8.622093;14.480746;1;4;60;6;1
6.856462;6.855409;5.384495;5.384495;5.590987;5.590987;5.726848;5.726848;4.927254;4.927254;6.184149;6.184149;6.144186;6.139884;6.261492;6.261492;6.056784;6.056784;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;12.054383;8.541105;14.292329;1;8;48;6;1
9.246673;9.232298;6.035481;6.016157;6.338594;6.282267;5.817111;5.758902;6.124683;6.118097;8.624252;8.562931;6.804615;6.744059;7.048387;6.938284;6.984716;6.980076;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;1.000000;12.506118;8.449556;14.557100;1;8;52;6;1
6.698268;6.694562;5.743003;5.743003;5.111988;5.062595;4.672829;4.663439;5.313206;5.313206;6.167517;6.163315;5.814130;5.811141;6.045005;6.045005;5.966147;5.961005;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;11.739591;8.705000;14.200509;1;12;48;6;1
7.916808;7.916808;6.169611;5.902633;6.180017;6.095825;6.775366;6.196444;6.555357;6.357842;6.813445;6.755769;7.214504;7.198931;7.186144;6.734591;7.283448;7.232010;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;12.273554;8.583917;14.443464;1;12;52;6;1
6.920671;6.909753;5.298317;5.283204;5.147494;5.147494;5.749393;5.700444;5.459586;5.389072;5.948035;5.932245;6.461468;6.455199;6.249975;6.214608;5.971262;5.953243;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;12.176540;8.577912;14.380641;1;8;56;6;1
6.804615;6.773080;5.093750;5.087596;5.533390;5.521461;5.342334;5.342334;5.598422;5.393628;6.102559;6.082219;6.161207;6.118097;6.008813;6.008813;6.308098;6.198479;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;2.000000;12.046755;8.624970;14.322945;1;8;60;6;1
7.344073;7.321850;5.609472;5.605802;5.774551;5.768321;6.111467;6.035481;6.047372;6.003887;6.481577;6.481577;6.782192;6.728629;6.583409;6.568078;6.715384;6.685861;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;12.284875;8.678121;14.485851;1;12;56;6;1
6.996682;6.973543;5.631212;5.631212;5.521461;5.459586;5.765191;5.707110;5.420535;5.273000;6.289716;6.282267;6.313548;6.236370;6.440947;6.426488;6.177944;6.077642;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;1.000000;12.117290;8.672657;14.383744;1;12;60;6;1
9.150378;9.149316;7.907284;7.889084;5.991465;5.981414;7.813591;7.805882;7.540090;7.537962;8.274867;8.273592;8.426612;8.423761;8.616858;8.607217;8.028455;8.026824;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;12.788288;8.449556;14.766662;1;16;32;6;1
7.207119;7.207119;5.598422;5.594711;5.811141;5.802118;5.564520;5.545177;5.886104;5.886104;6.401917;6.401917;6.429719;6.428105;6.376727;6.369901;6.635947;6.632002;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;12.082498;8.414718;14.260429;1;16;36;6;1
9.548240;9.545312;5.961005;5.961005;8.252186;8.232706;6.714170;6.710523;8.597851;8.582419;8.609225;8.593413;8.739216;8.729559;7.099202;7.097549;9.457981;9.453365;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;12.645555;8.577912;14.693401;1;20;32;6;1
7.745436;7.745436;5.541264;5.459586;6.238325;6.238325;6.470799;6.466145;6.803505;6.766191;6.641182;6.632002;7.343426;7.338888;6.802395;6.779922;7.252762;7.238497;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;2.000000;12.085452;8.531688;14.307124;1;20;36;6;1
6.386879;6.386879;5.010635;5.010635;4.553877;4.553877;5.023880;5.023880;5.111988;5.111988;5.609472;5.609472;5.755742;5.752573;5.768321;5.765191;5.560682;5.560682;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;2.000000;9.520542;9.267949;14.174304;1;16;40;6;1
6.272877;6.272877;4.976734;4.976734;4.897840;4.897840;4.867535;4.867535;4.727388;4.727388;5.598422;5.598422;5.568345;5.568345;5.676754;5.676754;5.513429;5.513429;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;9.469315;9.169622;14.078519;1;16;44;6;1
6.403574;6.403574;4.753590;4.753590;4.941642;4.934474;5.241747;5.231109;4.787492;4.779123;5.568345;5.568345;5.837730;5.837730;5.755742;5.752573;5.556828;5.556828;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;1.000000;11.555659;8.817742;14.183331;1;20;40;6;1
6.375025;6.371612;5.030438;4.905275;4.844187;4.828314;5.036952;5.036952;4.867535;4.867535;5.686975;5.655992;5.680172;5.680172;5.765191;5.739793;5.545177;5.545177;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;11.033518;8.981304;14.124562;1;20;44;6;1
8.940498;8.921858;6.792345;6.767343;8.103797;8.077758;7.257003;7.257003;7.275865;7.248504;8.342125;8.318499;7.959276;7.952263;7.808323;7.791110;8.551595;8.531096;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;2.000000;12.567763;8.683555;14.670957;1;24;32;6;1
8.642415;8.642239;7.231287;7.225482;6.401917;6.386879;8.020270;8.019941;6.466145;6.459905;7.592870;7.584265;8.211755;8.210668;8.394573;8.394347;7.126891;7.126891;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;2.000000;12.447755;8.624970;14.571092;1;24;36;6;1
7.578657;7.576610;5.587249;5.587249;5.774551;5.771441;6.629363;6.625392;5.726848;5.713733;6.553934;6.551080;7.079185;7.079185;6.930495;6.928538;6.442540;6.442540;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;2.000000;12.397911;8.699681;14.564701;1;28;32;6;1
8.354910;8.354910;7.950502;7.944847;6.240276;6.234411;6.410175;6.357842;5.308268;5.293305;8.144098;8.140607;6.695799;6.687109;8.171317;8.170752;6.570883;6.562444;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;12.425180;8.537975;14.527404;1;28;36;6;1
6.716595;6.715384;5.231109;5.231109;5.164786;5.111988;5.361292;5.361292;5.093750;5.087596;6.047372;6.040255;6.001415;6.001415;5.988961;5.988961;5.834811;5.828946;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;11.951180;8.547335;14.235100;1;24;40;6;1
6.675823;6.660575;5.645447;5.641907;5.030438;5.030438;4.997212;4.955827;4.990433;4.983607;6.115892;6.115892;5.720312;5.690360;6.063785;6.047372;5.820083;5.817111;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;11.713291;8.686260;14.178187;1;24;44;6;1
7.342779;7.336286;5.411646;5.370638;5.662961;5.652489;6.244167;6.244167;5.583496;5.583496;6.317165;6.317165;6.840547;6.828712;6.603944;6.595780;6.315358;6.311735;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;12.196714;8.699681;14.441313;1;28;40;6;1
6.967909;6.963190;5.429346;5.429346;5.411646;5.411646;5.442418;5.442418;5.877736;5.849325;6.165418;6.161207;6.375025;6.369901;6.126869;6.126869;6.369901;6.368187;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;2.000000;12.047200;8.553525;14.293169;1;28;44;6;1
6.411819;6.406880;4.634729;4.634729;5.318120;5.318120;4.990433;4.948760;5.056246;5.056246;5.726848;5.726848;5.713733;5.703783;5.521461;5.513429;5.886104;5.886104;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;1.000000;11.188054;8.888618;14.100355;1;16;48;6;1
6.655440;6.654152;5.283204;5.278115;5.780744;5.771441;5.198497;5.176150;4.343805;4.317488;6.253829;6.246107;5.545177;5.545177;5.934894;5.934894;5.991465;5.978886;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;2.000000;11.604292;8.664406;14.116077;1;16;52;6;1
6.484635;6.470799;4.682131;4.682131;4.744932;4.744932;4.875197;4.875197;5.105946;5.099866;5.598422;5.598422;5.743003;5.743003;5.416101;5.411646;5.641907;5.638355;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;2.000000;9.274254;9.184509;14.082865;1;20;48;6;1
6.282267;6.280396;5.170484;5.170484;4.644391;4.615120;5.099866;5.099866;4.394449;4.394449;5.631212;5.627621;5.521461;5.521461;5.846439;5.843544;5.247024;5.247024;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;11.156779;8.756682;13.999909;1;20;52;6;1
7.775696;7.765145;6.635947;6.630683;6.376727;6.376727;5.913503;5.808143;5.857933;5.703783;7.248504;7.248504;6.903747;6.799056;7.251345;7.250636;6.842683;6.807935;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;2.000000;12.351212;8.624970;14.507917;1;16;56;6;1
7.389564;7.361375;5.811141;5.771441;6.118097;5.905362;5.789960;5.783825;6.169611;6.169611;6.793466;6.728629;7.213768;7.202661;6.508769;6.493754;6.929517;6.925595;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;2.000000;12.417880;8.400434;14.480159;1;16;60;6;1
6.148468;6.142037;4.682131;4.682131;4.836282;4.795791;4.510859;4.343805;4.997212;4.983607;5.455321;5.438079;5.472270;5.424950;5.288267;5.252274;5.575949;5.575949;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;0.000000;9.621986;8.991313;13.921686;1;20;56;6;1
7.887208;7.873217;6.539586;6.535241;6.437752;6.393591;6.115892;5.880533;4.852030;4.852030;7.266129;7.259820;6.543912;6.391917;7.327781;7.249926;6.608001;6.583409;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;2.000000;12.324736;8.528529;14.457042;1;20;60;6;1
6.278522;6.270988;4.753590;4.718499;4.927254;4.927254;4.983607;4.976734;4.867535;4.804021;5.533390;5.533390;5.638355;5.624018;5.564520;5.541264;5.620401;5.579730;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;1.000000;8.705497;9.213634;14.091364;1;24;48;6;1
6.144186;6.142037;4.499810;4.499810;5.010635;5.010635;4.672829;4.634729;4.779123;4.770685;5.493062;5.493062;5.411646;5.402678;5.303305;5.303305;5.583496;5.583496;0.940983;1.000000;2.000000;0.000000;1.000000;2.000000;0.000000;8.327484;8.989320;13.863388;1;24;52;6;1
6.513230;6.513230;4.905275;4.905275;5.135798;5.135798;5.030438;5.030438;5.257495;5.257495;5.717028;5.717028;5.852202;5.852202;5.645447;5.645447;5.961005;5.961005;0.940983;1.000000;2.000000;0.000000;1.000000;1.000000;2.000000;11.849133;8.667164;14.235332;1;28;48;6;1
6.326149;6.326149;4.736198;4.736198;4.919981;4.912655;5.087596;5.087596;4.976734;4.969813;5.529429;5.529429;5.723585;5.723585;5.616771;5.616771;5.652489;5.645447;0.940983;1.000000;2.000000;0.000000;1.000000;1.000000;2.000000;8.952217;9.229457;14.113782;1;28;52;6;1
6.052089;6.052089;4.795791;4.795791;4.762174;4.762174;4.653960;4.564348;4.060443;4.060443;5.587249;5.583496;5.068904;5.068904;5.529429;5.529429;5.159055;5.159055;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;0.000000;8.721113;8.944420;13.830477;1;24;56;6;1
9.342333;9.298992;8.544225;8.388223;5.003946;4.962845;7.274479;7.259116;7.459915;7.452982;8.578665;8.474077;8.364508;8.356790;9.112948;9.041567;7.554335;7.538495;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;12.742642;8.502892;14.744769;1;24;60;6;1
6.212606;6.212606;4.770685;4.736198;4.762174;4.753590;4.897840;4.890349;4.795791;4.787492;5.455321;5.446737;5.537334;5.537334;5.537334;5.537334;5.505332;5.488938;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;8.587278;9.047468;13.926430;1;28;56;6;1
8.075272;8.074026;6.415097;6.411819;6.093570;6.093570;6.023448;6.023448;7.170120;7.160069;6.981935;6.981935;7.581720;7.581210;6.968851;6.966967;7.199678;7.198184;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;12.642959;8.541105;14.681252;1;28;60;6;1
7.407318;7.398174;6.335054;6.326149;5.683580;5.609472;6.056784;6.056784;5.638355;5.587249;6.769642;6.769642;6.616065;6.577861;6.947937;6.946014;6.410175;6.327937;0.940983;0.000000;2.000000;2.000000;1.000000;2.000000;1.000000;12.327162;8.509362;14.452162;1;0;64;6;1
7.080027;7.046647;5.723585;5.605802;5.525453;5.525453;5.620401;5.572154;5.476463;5.424950;6.383507;6.349139;6.242223;6.192362;6.551080;6.490724;6.192362;6.180017;0.940983;0.000000;2.000000;2.000000;1.000000;2.000000;1.000000;12.143872;8.544225;14.347577;1;0;68;6;1
6.958448;6.829794;5.204007;5.159055;5.552959;5.468060;6.047372;5.609472;5.541264;5.327876;6.052089;5.978886;6.563856;6.182085;6.333280;6.165418;6.238325;6.070738;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;12.191344;8.525360;14.369950;1;4;64;6;1
6.889591;6.792345;5.438079;5.402678;5.342334;5.337538;5.429346;5.159055;5.991465;5.509388;6.169611;6.102559;6.224558;6.091310;6.033086;5.958425;6.186209;6.163315;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;2.000000;12.073877;8.537975;14.302681;1;4;68;6;1
7.137279;7.137279;5.683580;5.676754;5.501258;5.497168;5.894403;5.823046;5.686975;5.673323;6.381816;6.381816;6.504288;6.504288;6.478509;6.476973;6.326149;6.318968;0.940983;0.000000;2.000000;2.000000;1.000000;2.000000;1.000000;12.256823;8.616314;14.444951;1;0;72;6;1
6.874198;6.865891;5.472270;5.468060;5.575949;5.572154;5.459586;5.459586;5.365976;5.262690;6.226537;6.226537;6.104793;6.082219;6.156979;6.156979;6.253829;6.214608;0.940983;0.000000;2.000000;2.000000;1.000000;2.000000;2.000000;12.142403;8.586905;14.363392;1;0;76;6;1
6.906755;6.906755;5.697093;5.697093;5.379897;5.365976;5.676754;5.676754;5.273000;5.262690;6.242223;6.242223;6.186209;6.184149;6.378426;6.378426;6.018593;6.018593;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;2.000000;12.046925;8.616314;14.319336;1;4;72;6;1
7.066467;7.066467;5.529429;5.420535;5.916202;5.916202;5.783825;5.733341;5.231109;5.036952;6.495265;6.411819;6.236370;6.139884;6.356108;6.356108;6.391917;6.391917;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;2.000000;12.318964;8.396832;14.410112;1;4;76;6;1
6.793466;6.782192;5.327876;5.303305;5.081404;5.081404;5.288267;5.043425;5.529429;5.476463;6.061457;6.056784;6.236370;6.084499;6.102559;6.086775;6.075346;6.070738;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;11.898582;8.808220;14.330596;1;8;64;6;1
6.850126;6.845880;5.141664;5.111988;5.537334;5.513429;5.429346;5.420535;5.579730;5.361292;6.049734;6.023448;6.267200;6.163315;6.063785;6.063785;6.242223;6.226537;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;2.000000;12.184400;8.574896;14.384312;1;8;68;6;1
7.004882;6.972606;5.918894;5.902633;5.572154;5.533390;5.361292;4.812184;5.407172;5.351858;6.499787;6.499787;6.082219;5.863631;6.383507;6.246107;6.184149;6.184149;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;1.000000;12.063656;8.672657;14.353174;1;12;64;6;1
6.977282;6.958448;5.805135;5.805135;5.468060;5.459586;5.726848;5.552959;5.283204;5.236442;6.359574;6.357842;6.198479;6.084499;6.458338;6.418365;6.086775;6.079933;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;12.116416;8.622093;14.362123;1;12;68;6;1
7.022868;7.012115;5.288267;5.283204;5.690360;5.659482;5.777652;5.739793;5.746203;5.713733;6.238325;6.212606;6.456769;6.437752;6.278522;6.236370;6.345636;6.318968;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;1.000000;12.176855;8.466531;14.339255;1;8;72;6;1
7.392648;7.143618;5.924256;5.525453;5.976351;5.659482;5.840641;5.726848;5.866468;5.786897;6.643790;6.311735;6.545350;6.448889;6.575076;6.343881;6.683361;6.436151;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;2.000000;12.275198;8.613412;14.455368;1;8;76;6;1
7.091742;6.850126;5.493062;5.332719;5.476463;5.231109;5.673323;5.552959;5.758902;5.402678;6.327937;6.073044;6.463029;6.190315;6.340359;6.159095;6.455199;6.148468;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;1.000000;12.067155;8.571871;14.312463;1;12;72;6;1
7.195937;7.158514;5.902633;5.886104;5.840641;5.613128;5.631212;5.631212;5.880533;5.820083;6.549651;6.490724;6.455199;6.434546;6.467699;6.461468;6.538140;6.447306;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;2.000000;12.162267;8.473241;14.332393;1;12;76;6;1
6.966024;6.919684;5.669881;5.662961;5.293305;5.293305;5.837730;5.796058;5.267858;4.990433;6.186209;6.186209;6.246107;6.142037;6.456769;6.428105;5.978886;5.910797;0.940983;0.000000;2.000000;2.000000;1.000000;2.000000;2.000000;12.051230;8.751633;14.381695;1;0;80;6;1
6.976348;6.955593;5.627621;5.627621;5.220356;5.198497;5.497168;5.204007;5.590987;5.560682;6.142037;6.142037;6.198479;6.095825;6.458338;6.357842;6.115892;6.091310;0.940983;0.000000;2.000000;2.000000;1.000000;2.000000;2.000000;12.180908;8.544225;14.370474;1;0;84;6;1
7.134094;7.120444;5.777652;5.774551;5.488938;5.375278;5.888878;5.505332;5.707110;5.676754;6.335054;6.302619;6.573680;6.440947;6.530878;6.478509;6.313548;6.313548;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;2.000000;12.176870;8.522181;14.359676;1;4;80;6;1
7.252762;7.178545;6.089045;5.303305;5.634789;5.613128;6.206576;5.950643;5.332719;5.105946;6.591674;6.418365;6.568078;6.555357;6.807935;6.434546;6.204558;6.159095;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;12.129683;8.541105;14.337677;1;4;84;6;1
7.251345;7.251345;5.802118;5.723585;5.789960;5.780744;6.224558;6.214608;5.707110;5.652489;6.470799;6.448889;6.633318;6.625392;6.751101;6.751101;6.388561;6.383507;0.940983;0.000000;2.000000;2.000000;1.000000;2.000000;1.000000;12.386972;8.515792;14.494360;1;0;88;6;1
7.924072;7.923710;6.549651;6.526495;5.869297;5.863631;5.908083;5.908083;6.941190;6.940222;6.979145;6.977282;7.432484;7.427144;6.971669;6.961296;7.333676;7.321850;0.940983;0.000000;2.000000;2.000000;1.000000;2.000000;1.000000;12.546473;8.393216;14.570846;1;0;92;6;1
7.162397;6.990256;5.476463;5.327876;5.983936;5.872118;5.869297;5.758902;5.765191;5.231109;6.453625;6.327937;6.458338;6.246107;6.400258;6.265301;6.535241;6.322565;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;2.000000;12.204501;8.528529;14.379418;1;4;88;6;1
8.728426;8.712760;6.139884;6.137727;7.034388;7.007601;6.368187;6.124683;8.461892;8.009363;7.699842;7.696667;8.198640;8.178358;6.976348;6.942157;8.327968;8.301025;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;2.000000;12.697709;8.446127;14.696899;1;4;92;6;1
7.379008;6.970730;5.953243;5.433722;5.983936;5.533390;6.086775;5.774551;5.948035;5.568345;6.660575;6.175867;6.711740;6.368187;6.714170;6.311735;6.658011;6.244167;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;12.267365;8.528529;14.419591;1;8;80;6;1
7.134094;6.899723;5.703783;5.613128;5.852202;5.273000;5.973810;5.541264;5.451038;5.398163;6.416732;6.202536;6.606650;6.184149;6.539586;6.309918;6.333280;6.093570;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;1.000000;12.212884;8.522181;14.382401;1;8;84;6;1
7.562161;7.334329;6.047372;5.986452;6.216606;5.648974;6.167517;6.003887;5.948035;5.752573;6.731018;6.539586;6.833032;6.638568;6.801283;6.694562;6.783325;6.428105;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;12.236490;8.653296;14.446589;1;12;80;6;1
7.673223;7.595890;5.932245;5.624018;6.712956;6.672033;6.493754;6.490724;5.342334;5.308268;7.104965;6.977282;6.838405;6.801283;6.962244;6.881411;6.998509;6.924613;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;2.000000;12.361198;8.559678;14.491700;1;12;84;6;1
7.099202;6.992096;5.455321;5.416101;5.910797;5.613128;5.308268;5.220356;5.888878;5.793014;6.349139;6.251904;6.331502;6.242223;6.139884;6.093570;6.621406;6.434546;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;2.000000;12.282010;8.683555;14.486186;1;8;88;6;1
7.701653;7.679251;5.897154;5.860786;6.729824;6.665684;6.018593;5.910797;6.340359;6.336826;7.090077;7.039660;6.884487;6.851185;6.652863;6.590301;7.271008;7.264730;0.940983;1.000000;0.000000;2.000000;1.000000;2.000000;1.000000;12.453991;8.598773;14.566585;1;8;92;6;1
7.788626;7.700748;6.118097;6.070738;6.218600;6.028278;6.802395;6.760415;6.095825;6.056784;6.861712;6.753438;7.102499;7.054450;7.232733;7.158514;6.881411;6.777647;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;12.595659;8.459776;14.624680;1;12;88;6;1
7.386471;7.232733;5.902633;5.866468;6.075346;5.894403;6.023448;5.676754;5.768321;5.720312;6.684612;6.588926;6.626718;6.434546;6.689599;6.525030;6.635947;6.530878;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;12.343698;8.639234;14.508225;1;12;92;6;1
7.534228;7.469084;5.976351;5.780744;5.645447;5.533390;7.112328;7.112328;5.730100;5.726848;6.516193;6.363028;7.311886;7.300473;7.874359;7.869784;6.342122;6.297109;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;2.000000;12.375469;8.664406;14.537617;1;16;64;6;1
7.380256;7.287560;5.703783;5.402678;6.107023;5.921578;5.690360;5.676754;6.282267;6.086775;6.626718;6.378426;6.767343;6.732211;6.440947;6.426488;6.890609;6.699501;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;2.000000;12.175583;8.525360;14.360058;1;16;68;6;1
6.813445;6.812345;5.332719;5.323010;5.602119;5.541264;4.941642;4.828314;5.099866;5.049856;6.212606;6.202536;5.746203;5.710427;5.814130;5.796058;6.248043;6.248043;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;1.000000;11.777886;8.702344;14.217499;1;20;64;6;1
7.644919;7.630947;5.153292;5.111988;6.685861;6.673298;6.458338;6.458338;6.318968;6.246107;6.680855;6.573680;7.165493;7.164721;6.845880;6.830874;7.048387;7.035269;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;1.000000;12.173952;8.583917;14.381383;1;20;68;6;1
7.385231;7.173192;5.971262;5.799093;6.289716;6.146329;5.438079;5.332719;5.375278;5.062595;6.864848;6.714170;6.098074;5.905362;6.408529;6.322565;6.738153;6.495265;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;2.000000;12.171848;8.418257;14.318871;1;16;72;6;1
7.605890;7.482119;6.411819;6.315358;5.786897;5.786897;6.224558;5.991465;5.942800;5.899898;6.953684;6.885509;6.711740;6.606650;7.052721;6.881411;6.580639;6.580639;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;2.000000;12.174355;8.574896;14.378135;1;16;76;6;1
6.909753;6.371612;5.370638;5.236442;5.587249;4.905275;4.615120;4.553877;5.690360;4.919981;6.054440;5.799093;6.047372;5.384495;5.888878;5.587249;6.331502;5.602119;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;11.510603;8.759198;14.130222;1;20;72;6;1
6.895683;6.719013;5.337538;5.036952;5.805135;5.802118;5.288267;4.882802;5.081404;4.990433;6.381816;6.274762;5.897154;5.662961;6.224558;5.669881;6.236370;6.204558;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;2.000000;11.883999;8.515792;14.183520;1;20;76;6;1
6.639876;6.626718;5.384495;5.356586;4.844187;4.709530;5.446737;5.407172;5.204007;5.105946;5.771441;5.752573;5.988961;5.966147;6.100319;6.068426;5.802118;5.720312;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.740842;8.746557;14.223142;1;24;64;6;1
