x+=1,parameter,cqs,block,time,count
BlowingBubbles_416x240_50,set_minpartitionsize64,32,BLOCK_128X128,22.3752,816
BlowingBubbles_416x240_50,set_minpartitionsize64,32,BLOCK_4X16,0,0
BlowingBubbles_416x240_50,set_minpartitionsize64,32,BLOCK_16X4,0,0
BlowingBubbles_416x240_50,set_minpartitionsize64,32,BLOCK_8X32,0,0
BlowingBubbles_416x240_50,set_minpartitionsize64,32,BLOCK_32X8,0,0
BlowingBubbles_416x240_50,set_minpartitionsize64,32,BLOCK_16X64,0,0
BlowingBubbles_416x240_50,set_minpartitionsize64,32,BLOCK_64X16,0,0
BlowingBubbles_416x240_50,set_minpartitionsize8,32,BLOCK_4X4,0,0
BlowingBubbles_416x240_50,set_minpartitionsize8,32,BLOCK_4X8,0,0
BlowingBubbles_416x240_50,set_minpartitionsize8,32,BLOCK_8X4,0,0
BlowingBubbles_416x240_50,set_minpartitionsize8,32,BLOCK_8X8,79.7698,102776
BlowingBubbles_416x240_50,set_minpartitionsize8,32,BLOCK_8X16,66.2856,15162
BlowingBubbles_416x240_50,set_minpartitionsize8,32,BLOCK_16X8,58.1705,14625
BlowingBubbles_416x240_50,set_minpartitionsize8,32,BLOCK_16X16,201.433,37192
BlowingBubbles_416x240_50,set_minpartitionsize8,32,BLOCK_16X32,21.1893,3722
BlowingBubbles_416x240_50,set_minpartitionsize8,32,BLOCK_32X16,18.6873,3567
BlowingBubbles_416x240_50,set_minpartitionsize8,32,BLOCK_32X32,109.484,10608
BlowingBubbles_416x240_50,set_minpartitionsize8,32,BLOCK_32X64,0.989219,238
BlowingBubbles_416x240_50,set_minpartitionsize8,32,BLOCK_64X32,0.785117,168
BlowingBubbles_416x240_50,set_minpartitionsize8,32,BLOCK_64X64,17.2841,2856
BlowingBubbles_416x240_50,set_minpartitionsize8,32,BLOCK_64X128,1.46377,77
BlowingBubbles_416x240_50,set_minpartitionsize8,32,BLOCK_128X64,0,0
BlowingBubbles_416x240_50,set_minpartitionsize8,32,BLOCK_128X128,24.4415,816
BlowingBubbles_416x240_50,set_minpartitionsize8,32,BLOCK_4X16,0,0
BlowingBubbles_416x240_50,set_minpartitionsize8,32,BLOCK_16X4,0,0
BlowingBubbles_416x240_50,set_minpartitionsize8,32,BLOCK_8X32,14.4973,2569
BlowingBubbles_416x240_50,set_minpartitionsize8,32,BLOCK_32X8,10.6515,2176
BlowingBubbles_416x240_50,set_minpartitionsize8,32,BLOCK_16X64,0.136514,27
BlowingBubbles_416x240_50,set_minpartitionsize8,32,BLOCK_64X16,0.075968,18
BlowingBubbles_416x240_50,orig,20,BLOCK_4X4,23.686,327760
BlowingBubbles_416x240_50,orig,20,BLOCK_4X8,10.6397,20800
BlowingBubbles_416x240_50,orig,20,BLOCK_8X4,10.5251,21403
BlowingBubbles_416x240_50,orig,20,BLOCK_8X8,177.464,145656
BlowingBubbles_416x240_50,orig,20,BLOCK_8X16,107.645,22864
BlowingBubbles_416x240_50,orig,20,BLOCK_16X8,96.7474,21839
BlowingBubbles_416x240_50,orig,20,BLOCK_16X16,335.179,41800
BlowingBubbles_416x240_50,orig,20,BLOCK_16X32,16.8897,3059
BlowingBubbles_416x240_50,orig,20,BLOCK_32X16,15.6459,3090
BlowingBubbles_416x240_50,orig,20,BLOCK_32X32,85.9299,11232
BlowingBubbles_416x240_50,orig,20,BLOCK_32X64,0.425143,149
BlowingBubbles_416x240_50,orig,20,BLOCK_64X32,0.281375,96
BlowingBubbles_416x240_50,orig,20,BLOCK_64X64,8.17713,3024
BlowingBubbles_416x240_50,orig,20,BLOCK_64X128,1.2069,69
BlowingBubbles_416x240_50,orig,20,BLOCK_128X64,0,0
BlowingBubbles_416x240_50,orig,20,BLOCK_128X128,24.7497,864
BlowingBubbles_416x240_50,orig,20,BLOCK_4X16,11.3773,7380
BlowingBubbles_416x240_50,orig,20,BLOCK_16X4,8.99512,5966
BlowingBubbles_416x240_50,orig,20,BLOCK_8X32,15.058,2230
BlowingBubbles_416x240_50,orig,20,BLOCK_32X8,12.65,2108
BlowingBubbles_416x240_50,orig,20,BLOCK_16X64,0.015942,3
BlowingBubbles_416x240_50,orig,20,BLOCK_64X16,0.003398,1
BlowingBubbles_416x240_50,all_disable,20,BLOCK_4X4,32.0783,550548
BlowingBubbles_416x240_50,all_disable,20,BLOCK_4X8,19.3869,59317
BlowingBubbles_416x240_50,all_disable,20,BLOCK_8X4,18.9434,59963
BlowingBubbles_416x240_50,all_disable,20,BLOCK_8X8,194.229,164496
BlowingBubbles_416x240_50,all_disable,20,BLOCK_8X16,115.797,25979
BlowingBubbles_416x240_50,all_disable,20,BLOCK_16X8,103.97,25038
BlowingBubbles_416x240_50,all_disable,20,BLOCK_16X16,376.067,42118
BlowingBubbles_416x240_50,all_disable,20,BLOCK_16X32,55.2353,5865
BlowingBubbles_416x240_50,all_disable,20,BLOCK_32X16,57.2237,6449
BlowingBubbles_416x240_50,all_disable,20,BLOCK_32X32,275.786,11232
BlowingBubbles_416x240_50,all_disable,20,BLOCK_32X64,13.7264,970
BlowingBubbles_416x240_50,all_disable,20,BLOCK_64X32,10.8659,766
BlowingBubbles_416x240_50,all_disable,20,BLOCK_64X64,56.1728,3024
BlowingBubbles_416x240_50,all_disable,20,BLOCK_64X128,2.83974,108
BlowingBubbles_416x240_50,all_disable,20,BLOCK_128X64,0,0
BlowingBubbles_416x240_50,all_disable,20,BLOCK_128X128,25.9088,864
BlowingBubbles_416x240_50,all_disable,20,BLOCK_4X16,24.3385,19892
BlowingBubbles_416x240_50,all_disable,20,BLOCK_16X4,23.0913,19892
BlowingBubbles_416x240_50,all_disable,20,BLOCK_8X32,49.1256,4914
BlowingBubbles_416x240_50,all_disable,20,BLOCK_32X8,43.3258,4914
BlowingBubbles_416x240_50,all_disable,20,BLOCK_16X64,10.0866,748
BlowingBubbles_416x240_50,all_disable,20,BLOCK_64X16,7.93511,748
BlowingBubbles_416x240_50,set_disable_av1_ml_prune_rect_partition,20,BLOCK_4X4,22.3636,327760
BlowingBubbles_416x240_50,set_disable_av1_ml_prune_rect_partition,20,BLOCK_4X8,10.0917,20800
BlowingBubbles_416x240_50,set_disable_av1_ml_prune_rect_partition,20,BLOCK_8X4,9.97156,21403
BlowingBubbles_416x240_50,set_disable_av1_ml_prune_rect_partition,20,BLOCK_8X8,162.649,145656
BlowingBubbles_416x240_50,set_disable_av1_ml_prune_rect_partition,20,BLOCK_8X16,98.3968,22864
BlowingBubbles_416x240_50,set_disable_av1_ml_prune_rect_partition,20,BLOCK_16X8,88.1431,21839
BlowingBubbles_416x240_50,set_disable_av1_ml_prune_rect_partition,20,BLOCK_16X16,309.081,41800
BlowingBubbles_416x240_50,set_disable_av1_ml_prune_rect_partition,20,BLOCK_16X32,15.9434,3059
BlowingBubbles_416x240_50,set_disable_av1_ml_prune_rect_partition,20,BLOCK_32X16,14.7595,3090
BlowingBubbles_416x240_50,set_disable_av1_ml_prune_rect_partition,20,BLOCK_32X32,80.5684,11232
BlowingBubbles_416x240_50,set_disable_av1_ml_prune_rect_partition,20,BLOCK_32X64,0.413539,149
BlowingBubbles_416x240_50,set_disable_av1_ml_prune_rect_partition,20,BLOCK_64X32,0.273899,96
BlowingBubbles_416x240_50,set_disable_av1_ml_prune_rect_partition,20,BLOCK_64X64,7.72893,3024
BlowingBubbles_416x240_50,set_disable_av1_ml_prune_rect_partition,20,BLOCK_64X128,1.135,69
BlowingBubbles_416x240_50,set_disable_av1_ml_prune_rect_partition,20,BLOCK_128X64,0,0
BlowingBubbles_416x240_50,set_disable_av1_ml_prune_rect_partition,20,BLOCK_128X128,23.4972,864
BlowingBubbles_416x240_50,set_disable_av1_ml_prune_rect_partition,20,BLOCK_4X16,10.8721,7380
BlowingBubbles_416x240_50,set_disable_av1_ml_prune_rect_partition,20,BLOCK_16X4,8.61101,5966
BlowingBubbles_416x240_50,set_disable_av1_ml_prune_rect_partition,20,BLOCK_8X32,13.9889,2230
BlowingBubbles_416x240_50,set_disable_av1_ml_prune_rect_partition,20,BLOCK_32X8,11.6921,2108
BlowingBubbles_416x240_50,set_disable_av1_ml_prune_rect_partition,20,BLOCK_16X64,0.014054,3
BlowingBubbles_416x240_50,set_disable_av1_ml_prune_rect_partition,20,BLOCK_64X16,0.003283,1
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_none,20,BLOCK_4X4,30.9785,548100
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_none,20,BLOCK_4X8,11.3142,27361
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_none,20,BLOCK_8X4,11.1907,28033
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_none,20,BLOCK_8X8,173.247,164424
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_none,20,BLOCK_8X16,102.932,24129
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_none,20,BLOCK_16X8,92.0221,23121
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_none,20,BLOCK_16X16,317.175,42120
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_none,20,BLOCK_16X32,15.9789,3080
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_none,20,BLOCK_32X16,15.0068,3131
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_none,20,BLOCK_32X32,80.4095,11232
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_none,20,BLOCK_32X64,0.429764,155
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_none,20,BLOCK_64X32,0.275039,99
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_none,20,BLOCK_64X64,7.60607,3024
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_none,20,BLOCK_64X128,1.04193,69
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_none,20,BLOCK_128X64,0,0
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_none,20,BLOCK_128X128,22.8864,864
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_none,20,BLOCK_4X16,10.7961,7343
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_none,20,BLOCK_16X4,8.50577,5998
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_none,20,BLOCK_8X32,14.3521,2256
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_none,20,BLOCK_32X8,11.8111,2117
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_none,20,BLOCK_16X64,0.005755,1
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_none,20,BLOCK_64X16,0.012601,3
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_split,20,BLOCK_4X4,22.4996,330942
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_split,20,BLOCK_4X8,15.1804,41184
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_split,20,BLOCK_8X4,14.877,41794
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_split,20,BLOCK_8X8,173.331,145084
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_split,20,BLOCK_8X16,103.718,24032
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_split,20,BLOCK_16X8,92.4447,23074
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_split,20,BLOCK_16X16,318.948,41768
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_split,20,BLOCK_16X32,16.9163,3185
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_split,20,BLOCK_32X16,15.8133,3288
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_split,20,BLOCK_32X32,84.2533,11232
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_split,20,BLOCK_32X64,0.703243,221
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_split,20,BLOCK_64X32,0.338345,124
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_split,20,BLOCK_64X64,8.05327,3024
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_split,20,BLOCK_64X128,1.08134,70
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_split,20,BLOCK_128X64,0,0
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_split,20,BLOCK_128X128,23.1916,864
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_split,20,BLOCK_4X16,11.1399,7765
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_split,20,BLOCK_16X4,8.77047,6077
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_split,20,BLOCK_8X32,15.0586,2394
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_split,20,BLOCK_32X8,12.396,2230
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_split,20,BLOCK_16X64,0.005549,1
BlowingBubbles_416x240_50,set_disable_prune_partitions_after_split,20,BLOCK_64X16,0.00874,2
BlowingBubbles_416x240_50,set_disable_prune_partitions_before_search,20,BLOCK_4X4,23.7314,327936
BlowingBubbles_416x240_50,set_disable_prune_partitions_before_search,20,BLOCK_4X8,10.7716,20802
BlowingBubbles_416x240_50,set_disable_prune_partitions_before_search,20,BLOCK_8X4,10.6441,21409
BlowingBubbles_416x240_50,set_disable_prune_partitions_before_search,20,BLOCK_8X8,171.093,141158
BlowingBubbles_416x240_50,set_disable_prune_partitions_before_search,20,BLOCK_8X16,108.362,22470
BlowingBubbles_416x240_50,set_disable_prune_partitions_before_search,20,BLOCK_16X8,97.1308,21480
BlowingBubbles_416x240_50,set_disable_prune_partitions_before_search,20,BLOCK_16X16,334.042,40056
BlowingBubbles_416x240_50,set_disable_prune_partitions_before_search,20,BLOCK_16X32,24.2196,3728
BlowingBubbles_416x240_50,set_disable_prune_partitions_before_search,20,BLOCK_32X16,24.2867,3942
BlowingBubbles_416x240_50,set_disable_prune_partitions_before_search,20,BLOCK_32X32,159.597,10752
BlowingBubbles_416x240_50,set_disable_prune_partitions_before_search,20,BLOCK_32X64,0.476058,137
BlowingBubbles_416x240_50,set_disable_prune_partitions_before_search,20,BLOCK_64X32,0.237691,67
BlowingBubbles_416x240_50,set_disable_prune_partitions_before_search,20,BLOCK_64X64,13.8764,2904
BlowingBubbles_416x240_50,set_disable_prune_partitions_before_search,20,BLOCK_64X128,2.7482,108
BlowingBubbles_416x240_50,set_disable_prune_partitions_before_search,20,BLOCK_128X64,0,0
BlowingBubbles_416x240_50,set_disable_prune_partitions_before_search,20,BLOCK_128X128,26.3222,864
BlowingBubbles_416x240_50,set_disable_prune_partitions_before_search,20,BLOCK_4X16,11.6699,7316
BlowingBubbles_416x240_50,set_disable_prune_partitions_before_search,20,BLOCK_16X4,9.21518,5904
BlowingBubbles_416x240_50,set_disable_prune_partitions_before_search,20,BLOCK_8X32,21.4113,2765
BlowingBubbles_416x240_50,set_disable_prune_partitions_before_search,20,BLOCK_32X8,18.4645,2690
BlowingBubbles_416x240_50,set_disable_prune_partitions_before_search,20,BLOCK_16X64,0.022221,3
BlowingBubbles_416x240_50,set_disable_prune_partitions_before_search,20,BLOCK_64X16,0.014757,4
BlowingBubbles_416x240_50,set_minpartitionsize128,20,BLOCK_4X4,0,0
BlowingBubbles_416x240_50,set_minpartitionsize128,20,BLOCK_4X8,0,0
BlowingBubbles_416x240_50,set_minpartitionsize128,20,BLOCK_8X4,0,0
BlowingBubbles_416x240_50,set_minpartitionsize128,20,BLOCK_8X8,0,0
BlowingBubbles_416x240_50,set_minpartitionsize128,20,BLOCK_8X16,0,0
BlowingBubbles_416x240_50,set_minpartitionsize128,20,BLOCK_16X8,0,0
BlowingBubbles_416x240_50,set_minpartitionsize128,20,BLOCK_16X16,0.518254,216
BlowingBubbles_416x240_50,set_minpartitionsize128,20,BLOCK_16X32,0,0
BlowingBubbles_416x240_50,set_minpartitionsize128,20,BLOCK_32X16,0,0
BlowingBubbles_416x240_50,set_minpartitionsize128,20,BLOCK_32X32,6.72547,864
BlowingBubbles_416x240_50,set_minpartitionsize128,20,BLOCK_32X64,0,0
BlowingBubbles_416x240_50,set_minpartitionsize128,20,BLOCK_64X32,0,0
BlowingBubbles_416x240_50,set_minpartitionsize128,20,BLOCK_64X64,0.017756,432
BlowingBubbles_416x240_50,set_minpartitionsize128,20,BLOCK_64X128,0,0
BlowingBubbles_416x240_50,set_minpartitionsize128,20,BLOCK_128X64,0,0
BlowingBubbles_416x240_50,set_minpartitionsize128,20,BLOCK_128X128,34.6255,864
BlowingBubbles_416x240_50,set_minpartitionsize128,20,BLOCK_4X16,0,0
BlowingBubbles_416x240_50,set_minpartitionsize128,20,BLOCK_16X4,0,0
BlowingBubbles_416x240_50,set_minpartitionsize128,20,BLOCK_8X32,0,0
BlowingBubbles_416x240_50,set_minpartitionsize128,20,BLOCK_32X8,0,0
BlowingBubbles_416x240_50,set_minpartitionsize128,20,BLOCK_16X64,0,0
BlowingBubbles_416x240_50,set_minpartitionsize128,20,BLOCK_64X16,0,0
BlowingBubbles_416x240_50,set_minpartitionsize16,20,BLOCK_4X4,0,0
BlowingBubbles_416x240_50,set_minpartitionsize16,20,BLOCK_4X8,0,0
BlowingBubbles_416x240_50,set_minpartitionsize16,20,BLOCK_8X4,0,0
BlowingBubbles_416x240_50,set_minpartitionsize16,20,BLOCK_8X8,0,0
BlowingBubbles_416x240_50,set_minpartitionsize16,20,BLOCK_8X16,0,0
BlowingBubbles_416x240_50,set_minpartitionsize16,20,BLOCK_16X8,0,0
BlowingBubbles_416x240_50,set_minpartitionsize16,20,BLOCK_16X16,102.859,41900
BlowingBubbles_416x240_50,set_minpartitionsize16,20,BLOCK_16X32,19.7843,3888
BlowingBubbles_416x240_50,set_minpartitionsize16,20,BLOCK_32X16,18.5804,3873
BlowingBubbles_416x240_50,set_minpartitionsize16,20,BLOCK_32X32,66.7254,11232
BlowingBubbles_416x240_50,set_minpartitionsize16,20,BLOCK_32X64,0.420235,158
BlowingBubbles_416x240_50,set_minpartitionsize16,20,BLOCK_64X32,0.23922,94
BlowingBubbles_416x240_50,set_minpartitionsize16,20,BLOCK_64X64,7.66624,3024
BlowingBubbles_416x240_50,set_minpartitionsize16,20,BLOCK_64X128,1.11309,72
BlowingBubbles_416x240_50,set_minpartitionsize16,20,BLOCK_128X64,0,0
BlowingBubbles_416x240_50,set_minpartitionsize16,20,BLOCK_128X128,23.1957,864
BlowingBubbles_416x240_50,set_minpartitionsize16,20,BLOCK_4X16,0,0
BlowingBubbles_416x240_50,set_minpartitionsize16,20,BLOCK_16X4,0,0
BlowingBubbles_416x240_50,set_minpartitionsize16,20,BLOCK_8X32,0,0
BlowingBubbles_416x240_50,set_minpartitionsize16,20,BLOCK_32X8,0,0
BlowingBubbles_416x240_50,set_minpartitionsize16,20,BLOCK_16X64,0.028523,9
BlowingBubbles_416x240_50,set_minpartitionsize16,20,BLOCK_64X16,0.022802,7
BlowingBubbles_416x240_50,set_minpartitionsize32,20,BLOCK_4X4,0,0
BlowingBubbles_416x240_50,set_minpartitionsize32,20,BLOCK_4X8,0,0
BlowingBubbles_416x240_50,set_minpartitionsize32,20,BLOCK_8X4,0,0
BlowingBubbles_416x240_50,set_minpartitionsize32,20,BLOCK_8X8,0,0
BlowingBubbles_416x240_50,set_minpartitionsize32,20,BLOCK_8X16,0,0
BlowingBubbles_416x240_50,set_minpartitionsize32,20,BLOCK_16X8,0,0
BlowingBubbles_416x240_50,set_minpartitionsize32,20,BLOCK_16X16,9.36623,2808
BlowingBubbles_416x240_50,set_minpartitionsize32,20,BLOCK_16X32,0,0
BlowingBubbles_416x240_50,set_minpartitionsize32,20,BLOCK_32X16,0,0
BlowingBubbles_416x240_50,set_minpartitionsize32,20,BLOCK_32X32,66.0271,11230
BlowingBubbles_416x240_50,set_minpartitionsize32,20,BLOCK_32X64,1.08185,290
BlowingBubbles_416x240_50,set_minpartitionsize32,20,BLOCK_64X32,0.273897,131
BlowingBubbles_416x240_50,set_minpartitionsize32,20,BLOCK_64X64,9.85915,3024
BlowingBubbles_416x240_50,set_minpartitionsize32,20,BLOCK_64X128,1.22636,80
BlowingBubbles_416x240_50,set_minpartitionsize32,20,BLOCK_128X64,0,0
BlowingBubbles_416x240_50,set_minpartitionsize32,20,BLOCK_128X128,21.7404,864
BlowingBubbles_416x240_50,set_minpartitionsize32,20,BLOCK_4X16,0,0
BlowingBubbles_416x240_50,set_minpartitionsize32,20,BLOCK_16X4,0,0
BlowingBubbles_416x240_50,set_minpartitionsize32,20,BLOCK_8X32,0,0
BlowingBubbles_416x240_50,set_minpartitionsize32,20,BLOCK_32X8,0,0
BlowingBubbles_416x240_50,set_minpartitionsize32,20,BLOCK_16X64,0,0
BlowingBubbles_416x240_50,set_minpartitionsize32,20,BLOCK_64X16,0,0
BlowingBubbles_416x240_50,set_minpartitionsize64,20,BLOCK_4X4,0,0
BlowingBubbles_416x240_50,set_minpartitionsize64,20,BLOCK_4X8,0,0
BlowingBubbles_416x240_50,set_minpartitionsize64,20,BLOCK_8X4,0,0
BlowingBubbles_416x240_50,set_minpartitionsize64,20,BLOCK_8X8,0,0
BlowingBubbles_416x240_50,set_minpartitionsize64,20,BLOCK_8X16,0,0
BlowingBubbles_416x240_50,set_minpartitionsize64,20,BLOCK_16X8,0,0
BlowingBubbles_416x240_50,set_minpartitionsize64,20,BLOCK_16X16,0.535277,216
BlowingBubbles_416x240_50,set_minpartitionsize64,20,BLOCK_16X32,0,0
BlowingBubbles_416x240_50,set_minpartitionsize64,20,BLOCK_32X16,0,0
BlowingBubbles_416x240_50,set_minpartitionsize64,20,BLOCK_32X32,6.87074,864
BlowingBubbles_416x240_50,set_minpartitionsize64,20,BLOCK_32X64,0,0
BlowingBubbles_416x240_50,set_minpartitionsize64,20,BLOCK_64X32,0,0
BlowingBubbles_416x240_50,set_minpartitionsize64,20,BLOCK_64X64,23.0118,3024
BlowingBubbles_416x240_50,set_minpartitionsize64,20,BLOCK_64X128,1.70772,89
BlowingBubbles_416x240_50,set_minpartitionsize64,20,BLOCK_128X64,0,0
BlowingBubbles_416x240_50,set_minpartitionsize64,20,BLOCK_128X128,21.2261,864
BlowingBubbles_416x240_50,set_minpartitionsize64,20,BLOCK_4X16,0,0
BlowingBubbles_416x240_50,set_minpartitionsize64,20,BLOCK_16X4,0,0
BlowingBubbles_416x240_50,set_minpartitionsize64,20,BLOCK_8X32,0,0
BlowingBubbles_416x240_50,set_minpartitionsize64,20,BLOCK_32X8,0,0
BlowingBubbles_416x240_50,set_minpartitionsize64,20,BLOCK_16X64,0,0
BlowingBubbles_416x240_50,set_minpartitionsize64,20,BLOCK_64X16,0,0
BlowingBubbles_416x240_50,set_minpartitionsize8,20,BLOCK_4X4,0,0
BlowingBubbles_416x240_50,set_minpartitionsize8,20,BLOCK_4X8,0,0
BlowingBubbles_416x240_50,set_minpartitionsize8,20,BLOCK_8X4,0,0
BlowingBubbles_416x240_50,set_minpartitionsize8,20,BLOCK_8X8,145.879,145308
BlowingBubbles_416x240_50,set_minpartitionsize8,20,BLOCK_8X16,105.907,24059
BlowingBubbles_416x240_50,set_minpartitionsize8,20,BLOCK_16X8,93.6036,23118
BlowingBubbles_416x240_50,set_minpartitionsize8,20,BLOCK_16X16,304.949,41776
BlowingBubbles_416x240_50,set_minpartitionsize8,20,BLOCK_16X32,15.9805,3120
BlowingBubbles_416x240_50,set_minpartitionsize8,20,BLOCK_32X16,14.8996,3199
BlowingBubbles_416x240_50,set_minpartitionsize8,20,BLOCK_32X32,81.2235,11232
BlowingBubbles_416x240_50,set_minpartitionsize8,20,BLOCK_32X64,0.406092,155
BlowingBubbles_416x240_50,set_minpartitionsize8,20,BLOCK_64X32,0.249517,96
BlowingBubbles_416x240_50,set_minpartitionsize8,20,BLOCK_64X64,7.7518,3024
BlowingBubbles_416x240_50,set_minpartitionsize8,20,BLOCK_64X128,1.01784,68
BlowingBubbles_416x240_50,set_minpartitionsize8,20,BLOCK_128X64,0,0
BlowingBubbles_416x240_50,set_minpartitionsize8,20,BLOCK_128X128,22.6725,864
BlowingBubbles_416x240_50,set_minpartitionsize8,20,BLOCK_4X16,0,0
BlowingBubbles_416x240_50,set_minpartitionsize8,20,BLOCK_16X4,0,0
BlowingBubbles_416x240_50,set_minpartitionsize8,20,BLOCK_8X32,14.1944,2271
BlowingBubbles_416x240_50,set_minpartitionsize8,20,BLOCK_32X8,11.5885,2127
BlowingBubbles_416x240_50,set_minpartitionsize8,20,BLOCK_16X64,0.008398,2
BlowingBubbles_416x240_50,set_minpartitionsize8,20,BLOCK_64X16,0.003044,1
Kimono_1920x1080_24,orig,55,BLOCK_4X4,7.42357,392374
Kimono_1920x1080_24,orig,55,BLOCK_4X8,2.11492,66783
Kimono_1920x1080_24,orig,55,BLOCK_8X4,2.64006,70928
Kimono_1920x1080_24,orig,55,BLOCK_8X8,26.1494,276490
Kimono_1920x1080_24,orig,55,BLOCK_8X16,5.14395,22843
Kimono_1920x1080_24,orig,55,BLOCK_16X8,4.46584,21148
Kimono_1920x1080_24,orig,55,BLOCK_16X16,81.0608,274034
Kimono_1920x1080_24,orig,55,BLOCK_16X32,58.3994,24179
